Treat 0,Treat 1
0.05950119047619041,0.7179544011544009
0.06262539682539683,0.8425809523809527
0.27422896825396814,0.9081130952380949
0.12966291486291487,0.6948094155844157
0.36268185425685434,0.8743567460317461
0.029052380952380958,0.8001511904761907
0.14888968253968252,0.7513515873015875
0.026207575757575766,0.8921666305916306
0.04506904761904761,0.8294421855921854
0.1422162698412699,0.8485805194805196
0.08667380952380953,0.8404123015873018
0.1270404401154402,0.998
0.20103928571428584,0.43887355699855757
0.008433766233766234,0.9971000000000001
0.08993787878787879,0.9539424242424245
0.2602972222222222,0.9347265873015873
0.06883769841269846,0.8553714285714282
0.028801984126984127,0.9865214285714285
0.05097222222222222,0.5016067460317462
0.28733924963924967,0.975279761904762
0.08299841269841265,0.8904833333333335
0.022417857142857142,0.9991111111111111
0.05485158730158734,0.9765448412698413
0.07399805194805194,0.2095837301587303
0.08363484848484846,0.9872357142857144
0.010969047619047618,0.7161063186813187
0.20064325396825408,0.6852225940725941
0.08453690476190484,0.9663674603174605
0.10211111111111114,0.9860559523809523
0.11809920634920633,0.870269841269841
0.2259333333333334,0.9979166666666667
0.2681738095238095,0.992
0.1373463924963924,1.0
0.06497301587301584,0.6605198412698413
0.005750000000000001,0.6591650793650795
0.18405396825396833,0.9581476190476191
0.1671869047619046,0.9941666666666666
0.11431071428571432,0.7534797619047615
0.06304632034632036,0.4516226190476193
0.07091309523809526,0.9978000000000001
0.025778968253968252,0.9921190476190476
0.0885992063492064,0.850191666666667
0.248268722943723,0.9261904761904766
0.03246075036075035,0.686222582972583
0.033998809523809514,0.9961666666666666
0.11297301587301595,0.9443396825396826
0.08809325396825401,0.9840535714285714
0.08074801587301589,0.7078749999999999
0.12618683261183258,0.9516944444444445
0.17172063492063483,0.9757476190476191
0.2985417277167278,0.7789373015873017
0.05234801587301591,0.9678428571428572
0.9166166666666669,0.9810047619047619
0.058204365079365085,0.6674595238095236
0.8156130952380956,0.2760198412698416
0.7988391414141417,0.9122690476190477
0.011491666666666666,0.2321580808080808
0.049661904761904775,0.8366313492063495
0.4185337301587299,0.9619523809523809
0.04071428571428574,0.5225915223665224
0.07645714285714296,0.520994264069264
0.08534603174603177,0.7980476190476192
0.22997460317460322,0.961857142857143
0.3396193001442999,0.4567615079365081
0.014203571428571432,0.6182606587856587
0.18756309523809536,0.7502043650793653
0.08470674603174604,0.4805388888888889
0.7304446969696966,0.9900285714285716
0.09016948051948055,0.9971750000000001
0.04441111111111111,0.8282738095238097
0.18101857864357868,0.8565150432900431
0.22484761904761907,0.9473666666666665
0.004783333333333333,0.8993908730158732
0.20599642857142855,0.6948990981240982
0.013402380952380952,0.46637182539682537
0.08299404761904765,0.7610503607503609
0.08974365079365086,0.8372412698412699
0.050571825396825386,0.6987853174603176
0.24062922077922083,0.9108761904761906
0.23025674603174573,0.9933619047619044
0.0033428571428571444,0.9285527777777781
0.1382369047619048,0.9963333333333333
0.36193373015873037,0.6058851731601733
0.12763928571428584,0.3661123737373738
0.0064761904761904765,0.6464623376623372
0.0695305555555556,0.9804702380952383
0.06790757575757571,0.983352380952381
0.4417143217893218,0.9033095238095238
0.01368571428571429,0.7109630952380952
0.23449047619047628,0.6821936507936508
0.044704761904761914,0.9236948412698412
0.10220144300144308,0.9826678571428572
0.22048717948717947,0.9988333333333335
0.005726190476190477,0.9916095238095235
0.6457626262626264,0.9246265873015873
0.012876190476190477,0.6745301587301589
0.593435714285714,0.8188944444444447
0.03324563492063492,0.9578472222222223
0.1631365079365079,0.7816119047619048
0.1235797619047619,0.7458920634920636
0.22147103174603205,0.48047846320346316
0.10248412698412702,1.0
0.11389206349206349,0.9924
0.015622619047619048,0.992
0.05241309523809527,0.5801055555555555
0.14040555555555548,0.6688734126984126
0.04540674603174601,0.9862273809523809
0.14084653679653678,0.29983412698412704
0.14350753968253965,0.9849674603174604
0.34010079365079393,0.9976
0.017769047619047636,0.2700993450993449
0.10870396825396832,0.407457192807193
0.06933452380952385,0.9645666666666668
0.5097865079365079,0.9385809523809528
0.04546904761904764,0.7091570707070709
0.3201952380952378,0.6879416666666666
0.0851321428571429,0.6648960678210678
0.1055134920634921,0.9071297619047619
0.1804642857142858,0.9652119047619048
0.07922864357864362,0.9677071428571429
0.06709642857142857,0.8196198412698413
0.35978347763347773,0.7875944444444442
0.04495992063492064,0.9425496031746032
0.10226071428571433,0.9930488095238096
0.13531071428571428,1.0
0.3479679903429902,0.41197272727272705
0.040814285714285706,0.32665476190476184
0.02203095238095238,0.5178150793650794
0.10688690476190481,0.6881527777777778
0.4486360028860031,0.9989
0.047105555555555526,0.9536353174603175
0.012147222222222222,0.951110714285714
0.17590508658008658,0.6171929292929291
0.2292392857142856,0.35778769841269853
0.04576309523809523,0.8947726190476192
