,year,"Mortality rate, infant (per 1,000 live births)",country
5103,1981,..,BMU
5104,1981,136.3,BTN
5105,1981,116.2,BOL
5106,1981,..,BIH
5107,1981,57.1,BWA
5108,1981,73.3,BRA
5109,1981,27.3,VGB
5110,1981,15.4,BRN
5111,1981,18.8,BGR
5112,1981,121,BFA
5113,1981,108.5,BDI
5114,1981,54.7,CPV
5115,1981,108.6,KHM
5116,1981,104,CMR
5117,1981,9.7,CAN
5118,1981,..,CYM
5119,1981,112.5,CAF
5120,1981,129.1,TCD
5121,1981,..,Channel Islands
5122,1981,25.3,CHL
5123,1981,46.8,CHN
5124,1981,43.6,COL
5125,1981,123.3,COM
5126,1981,112.2,COD
5127,1981,62.1,COG
5128,1981,19.6,CRI
5129,1981,108.7,CIV
5130,1981,19.2,HRV
5131,1981,17.3,CUB
5132,1981,..,CUW
5133,1981,17.9,CYP
5134,1981,13.8,CZE
5135,1981,8,DNK
5136,1981,102.8,DJI
5137,1981,18.4,DMA
5138,1981,64.2,DOM
5139,1981,66.9,ECU
5140,1981,113.2,EGY
5141,1981,76.6,SLV
5142,1981,..,GNQ
5143,1981,91.7,ERI
5144,1981,17,EST
5145,1981,80.9,SWZ
5146,1981,145.4,ETH
5147,1981,..,FRO
5148,1981,32.1,FJI
5149,1981,6.8,FIN
5150,1981,9.8,FRA
5151,1981,..,PYF
5152,1981,70.1,GAB
5153,1981,122.9,GMB
5154,1981,45.8,GEO
5155,1981,11.8,DEU
5156,1981,89,GHA
5157,1981,..,GIB
5158,1981,16.3,GRC
5159,1981,..,GRL
5160,1981,27,GRD
5161,1981,..,GUM
5162,1981,86.1,GTM
5163,1981,157.5,GIN
5164,1981,..,GNB
5165,1981,58.7,GUY
5166,1981,126.6,HTI
5167,1981,67.5,HND
5168,1981,..,HKG
5169,1981,20.4,HUN
5170,1981,7.5,ISL
5171,1981,105.3,IND
5172,1981,84.4,IDN
5173,1981,81.8,IRN
5174,1981,55.4,IRQ
5175,1981,11,IRL
5176,1981,..,IMN
5177,1981,14.7,ISR
5178,1981,13.4,ITA
5179,1981,31.7,JAM
5180,1981,7,JPN
5181,1981,44.4,JOR
5182,1981,59.6,KAZ
5183,1981,66.8,KEN
5184,1981,88.3,KIR
5185,1981,31.8,PRK
5186,1981,26.5,KOR
5187,1981,..,XKX
5188,1981,27.9,KWT
5189,1981,83.5,KGZ
5190,1981,131.5,LAO
5191,1981,15.2,LVA
5192,1981,52.1,LBN
5193,1981,98.6,LSO
5194,1981,155.4,LBR
5195,1981,50.4,LBY
5196,1981,..,LIE
5197,1981,15.4,LTU
5198,1981,10.9,LUX
5199,1981,..,MAC
5200,1981,97.1,MDG
5201,1981,128.9,MWI
5202,1981,21.5,MYS
5203,1981,114.6,MDV
5204,1981,151.9,MLI
5205,1981,14.4,MLT
5206,1981,48.2,MHL
5207,1981,95.2,MRT
5208,1981,30.5,MUS
5209,1981,55.8,MEX
5210,1981,49.8,FSM
5211,1981,40.2,MDA
5212,1981,..,MCO
5213,1981,93.8,MNG
5214,1981,..,MNE
5215,1981,94.8,MAR
5216,1981,151.5,MOZ
5217,1981,102.5,MMR
5218,1981,70.5,NAM
5219,1981,..,NRU
5220,1981,140,NPL
5221,1981,8.5,NLD
5222,1981,..,NCL
5223,1981,12.5,NZL
5224,1981,78.3,NIC
5225,1981,140.1,NER
5226,1981,104.8,NGA
5227,1981,52.9,MKD
5228,1981,..,MNP
5229,1981,8,NOR
5230,1981,78,OMN
5231,1981,126.2,PAK
5232,1981,37.4,PLW
5233,1981,32.6,PAN
5234,1981,77.1,PNG
5235,1981,51.2,PRY
5236,1981,87.1,PER
5237,1981,51.5,PHL
5238,1981,20.5,POL
5239,1981,21.2,PRT
5240,1981,..,PRI
5241,1981,28.6,QAT
5242,1981,27.3,ROU
5243,1981,21.4,RUS
5244,1981,107.9,RWA
5245,1981,31.8,WSM
5246,1981,..,SMR
5247,1981,54.4,STP
5248,1981,79.6,SAU
5249,1981,94.7,SEN
5250,1981,..,SRB
5251,1981,20.3,SYC
5252,1981,140.2,SLE
5253,1981,11.4,SGP
5254,1981,..,SXM
5255,1981,18.9,SVK
5256,1981,15.3,SVN
5257,1981,37.7,SLB
5258,1981,..,SOM
5259,1981,82.9,ZAF
5260,1981,155.6,SSD
5261,1981,11.5,ESP
5262,1981,30.8,LKA
5263,1981,39.6,KNA
5264,1981,23.8,LCA
5265,1981,..,MAF
5266,1981,38,VCT
5267,1981,89,SDN
5268,1981,..,SUR
5269,1981,6.9,SWE
5270,1981,8,CHE
5271,1981,48.4,SYR
5272,1981,95.2,TJK
5273,1981,104.5,TZA
5274,1981,47.6,THA
5275,1981,..,TLS
5276,1981,97.7,TGO
5277,1981,23.2,TON
5278,1981,35.8,TTO
5279,1981,57.1,TUN
5280,1981,98,TUR
5281,1981,102,TKM
5282,1981,26.4,TCA
5283,1981,51.1,TUV
5284,1981,126.6,UGA
5285,1981,23.7,UKR
5286,1981,23.6,ARE
5287,1981,11.4,GBR
5288,1981,12.1,USA
5289,1981,32.1,URY
5290,1981,88.3,UZB
5291,1981,48.6,VUT
5292,1981,34.6,VEN
5293,1981,47,VNM
5294,1981,..,VIR
5295,1981,65,PSE
5296,1981,142.7,YEM
5297,1981,83.3,ZMB
5298,1981,72.2,ZWE
5299,1981,..,Africa Eastern and Southern
5300,1981,..,Africa Western and Central
5301,1981,..,Arab World
5302,1981,..,Caribbean small states
5303,1981,..,Central Europe and the Baltics
5304,1981,..,Early-demographic dividend
5305,1981,..,East Asia & Pacific
5306,1981,..,East Asia & Pacific (
5307,1981,..,East Asia & Pacific (IDA & IBRD countries)
5308,1981,..,Euro area
5309,1981,..,Europe & Central Asia
5310,1981,..,Europe & Central Asia (
5311,1981,..,Europe & Central Asia (IDA & IBRD countries)
5312,1981,..,European Union
5313,1981,..,Fragile and conflict affected situations
5314,1981,..,Heavily indebted poor countries (HIPC)
5315,1981,..,High income
5316,1981,..,IBRD only
5317,1981,..,IDA & IBRD total
5318,1981,..,IDA blend
5324,1982,199,AFG
5325,1982,47.3,ALB
5326,1982,86.9,DZA
5327,1982,..,ASM
5328,1982,..,AND
5329,1982,125.4,AGO
5330,1982,11.5,ATG
5331,1982,31.1,ARG
5332,1982,63.4,ARM
5333,1982,..,ABW
5334,1982,10.1,AUS
5335,1982,12.5,AUT
5336,1982,84.5,AZE
5337,1982,24.3,BHS
5338,1982,25.4,BHR
5339,1982,126.1,BGD
5340,1982,21.5,BRB
5341,1982,15.7,BLR
5342,1982,11.1,BEL
5343,1982,46.7,BLZ
5344,1982,111.6,BEN
5345,1982,..,BMU
5346,1982,131.6,BTN
5347,1982,113.4,BOL
5348,1982,..,BIH
5349,1982,54.2,BWA
5350,1982,70.2,BRA
5351,1982,26.5,VGB
5352,1982,14.3,BRN
5353,1982,18.1,BGR
5354,1982,118.5,BFA
5355,1982,103.8,BDI
5356,1982,54.6,CPV
5357,1982,98.2,KHM
5358,1982,100.3,CMR
5359,1982,9.2,CAN
5360,1982,..,CYM
5361,1982,111.8,CAF
5362,1982,127.8,TCD
5363,1982,..,Channel Islands
5364,1982,23,CHL
5365,1982,45.3,CHN
5366,1982,41.2,COL
5367,1982,119.8,COM
5368,1982,110.9,COD
5369,1982,61,COG
5370,1982,19.2,CRI
5371,1982,106.4,CIV
5372,1982,18.4,HRV
5373,1982,16.4,CUB
5374,1982,..,CUW
5375,1982,16.2,CYP
5376,1982,13.2,CZE
5377,1982,7.9,DNK
5378,1982,100.8,DJI
5379,1982,17.6,DMA
5380,1982,62.1,DOM
5381,1982,63.6,ECU
5382,1982,107.7,EGY
5383,1982,72.8,SLV
5384,1982,129.1,GNQ
5385,1982,91,ERI
5386,1982,16.4,EST
5387,1982,77.5,SWZ
5388,1982,144,ETH
5389,1982,..,FRO
5390,1982,30.4,FJI
5391,1982,6.5,FIN
5392,1982,9.4,FRA
5393,1982,..,PYF
5394,1982,68.5,GAB
5395,1982,120.5,GMB
5396,1982,44.1,GEO
5397,1982,11,DEU
5398,1982,88.5,GHA
5399,1982,..,GIB
5400,1982,15.2,GRC
5401,1982,..,GRL
5402,1982,25.9,GRD
5403,1982,..,GUM
5404,1982,91.9,GTM
5405,1982,154.9,GIN
5406,1982,..,GNB
5407,1982,58.3,GUY
5408,1982,123.1,HTI
5409,1982,64.5,HND
5410,1982,..,HKG
5411,1982,19.8,HUN
5412,1982,7.1,ISL
5413,1982,102.5,IND
5414,1982,82.4,IDN
5415,1982,76.3,IRN
5416,1982,53.7,IRQ
5417,1982,10.3,IRL
5418,1982,..,IMN
5419,1982,14.1,ISR
5420,1982,12.6,ITA
5421,1982,30.8,JAM
5422,1982,6.5,JPN
5423,1982,42.5,JOR
5424,1982,57.6,KAZ
5425,1982,65.3,KEN
5426,1982,86.9,KIR
5427,1982,30.7,PRK
5428,1982,24.7,KOR
5429,1982,..,XKX
5430,1982,25.4,KWT
5431,1982,80,KGZ
5432,1982,129.7,LAO
5433,1982,15.1,LVA
5434,1982,71.4,LBN
5435,1982,94.4,LSO
5436,1982,153.8,LBR
5437,1982,48,LBY
5438,1982,..,LIE
5439,1982,15,LTU
5440,1982,10.5,LUX
5441,1982,..,MAC
5442,1982,98.7,MDG
5443,1982,127.8,MWI
5444,1982,20.1,MYS
5445,1982,108.8,MDV
5446,1982,148.2,MLI
5447,1982,13.8,MLT
5448,1982,47.2,MHL
5449,1982,92.9,MRT
5450,1982,28.3,MUS
5451,1982,53.5,MEX
5452,1982,49.2,FSM
5453,1982,38.9,MDA
5454,1982,..,MCO
5455,1982,92,MNG
5456,1982,..,MNE
5457,1982,90.8,MAR
5458,1982,152,MOZ
5459,1982,101.1,MMR
5460,1982,69.6,NAM
5461,1982,..,NRU
5462,1982,136.1,NPL
5463,1982,8.4,NLD
5464,1982,..,NCL
5465,1982,12.2,NZL
5466,1982,74.2,NIC
5467,1982,140.7,NER
5468,1982,103.6,NGA
5469,1982,50.5,MKD
5470,1982,..,MNP
5471,1982,8,NOR
5472,1982,70.8,OMN
5473,1982,125.2,PAK
5474,1982,36,PLW
5475,1982,31.5,PAN
5476,1982,75.3,PNG
5477,1982,49.7,PRY
5478,1982,85,PER
5479,1982,51,PHL
5480,1982,19.9,POL
5481,1982,19.9,PRT
5482,1982,..,PRI
5483,1982,27.3,QAT
5484,1982,25.9,ROU
5485,1982,21.2,RUS
5486,1982,100.7,RWA
5487,1982,30.5,WSM
5488,1982,..,SMR
5489,1982,55.4,STP
5490,1982,74.2,SAU
5491,1982,93,SEN
5492,1982,..,SRB
5493,1982,18.8,SYC
5494,1982,139.4,SLE
5495,1982,10.7,SGP
5496,1982,..,SXM
5497,1982,18.1,SVK
5498,1982,14.5,SVN
5499,1982,36.2,SLB
5500,1982,..,SOM
5501,1982,78.6,ZAF
5502,1982,154.5,SSD
5503,1982,10.7,ESP
5504,1982,28.7,LKA
5505,1982,37.4,KNA
5506,1982,22.5,LCA
5507,1982,..,MAF
5508,1982,34.4,VCT
5509,1982,88.8,SDN
5510,1982,..,SUR
5511,1982,6.8,SWE
5512,1982,7.8,CHE
5513,1982,50.4,SYR
5514,1982,94.5,TJK
5515,1982,105.6,TZA
5516,1982,45.6,THA
5517,1982,..,TLS
5518,1982,95.8,TGO
5519,1982,22.5,TON
5520,1982,34.9,TTO
5521,1982,53.9,TUN
5522,1982,93.4,TUR
5523,1982,97.5,TKM
5524,1982,24.6,TCA
5525,1982,49.6,TUV
5526,1982,124.7,UGA
5527,1982,23.1,UKR
5528,1982,21.4,ARE
5529,1982,10.8,GBR
5530,1982,11.6,USA
5531,1982,29.5,URY
5532,1982,83,UZB
5533,1982,45.5,VUT
5534,1982,33.2,VEN
5535,1982,46.2,VNM
5536,1982,..,VIR
5537,1982,61.2,PSE
5538,1982,134.8,YEM
5539,1982,84.3,ZMB
5540,1982,69.6,ZWE
5541,1982,..,Africa Eastern and Southern
5542,1982,..,Africa Western and Central
5543,1982,..,Arab World
5544,1982,..,Caribbean small states
5545,1982,..,Central Europe and the Baltics
5546,1982,..,Early-demographic dividend
5547,1982,..,East Asia & Pacific
5548,1982,..,East Asia & Pacific (
5549,1982,..,East Asia & Pacific (IDA & IBRD countries)
5550,1982,..,Euro area
5551,1982,..,Europe & Central Asia
5552,1982,..,Europe & Central Asia (
5553,1982,..,Europe & Central Asia (IDA & IBRD countries)
5554,1982,..,European Union
5555,1982,..,Fragile and conflict affected situations
5556,1982,..,Heavily indebted poor countries (HIPC)
5557,1982,..,High income
5558,1982,..,IBRD only
5559,1982,..,IDA & IBRD total
5560,1982,..,IDA blend
5566,1983,195.1,AFG
5567,1983,43.5,ALB
5568,1983,75.1,DZA
5569,1983,..,ASM
5570,1983,..,AND
5571,1983,124.2,AGO
5572,1983,11,ATG
5573,1983,29.1,ARG
5574,1983,60.8,ARM
5575,1983,..,ABW
5576,1983,9.8,AUS
5577,1983,11.9,AUT
5578,1983,82.7,AZE
5579,1983,24,BHS
5580,1983,24,BHR
5581,1983,122.6,BGD
5582,1983,20.7,BRB
5583,1983,15.2,BLR
5584,1983,10.6,BEL
5585,1983,44.8,BLZ
5586,1983,110,BEN
5587,1983,..,BMU
5588,1983,126.8,BTN
5589,1983,110.8,BOL
5590,1983,..,BIH
5591,1983,51.5,BWA
5592,1983,67.3,BRA
5593,1983,25.6,VGB
5594,1983,13.3,BRN
5595,1983,17.4,BGR
5596,1983,116.1,BFA
5597,1983,99.3,BDI
5598,1983,54.4,CPV
5599,1983,91.7,KHM
5600,1983,96.4,CMR
5601,1983,8.7,CAN
5602,1983,..,CYM
5603,1983,111.2,CAF
5604,1983,126.6,TCD
5605,1983,..,Channel Islands
5606,1983,20.9,CHL
5607,1983,44.1,CHN
5608,1983,39.1,COL
5609,1983,116.3,COM
5610,1983,109.6,COD
5611,1983,59.9,COG
5612,1983,19.1,CRI
5613,1983,104.6,CIV
5614,1983,17.5,HRV
5615,1983,15.6,CUB
5616,1983,..,CUW
5617,1983,14.6,CYP
5618,1983,12.8,CZE
5619,1983,7.9,DNK
5620,1983,99,DJI
5621,1983,17,DMA
5622,1983,60.2,DOM
5623,1983,60.3,ECU
5624,1983,101.7,EGY
5625,1983,69,SLV
5626,1983,127,GNQ
5627,1983,143.5,ERI
5628,1983,15.9,EST
5629,1983,80.1,SWZ
5630,1983,193.4,ETH
5631,1983,..,FRO
5632,1983,28.9,FJI
5633,1983,6.3,FIN
5634,1983,9.1,FRA
5635,1983,..,PYF
5636,1983,66.9,GAB
5637,1983,118,GMB
5638,1983,42.7,GEO
5639,1983,10.3,DEU
5640,1983,87.9,GHA
5641,1983,..,GIB
5642,1983,14.4,GRC
5643,1983,..,GRL
5644,1983,24.9,GRD
5645,1983,..,GUM
5646,1983,80.1,GTM
5647,1983,152.4,GIN
5648,1983,..,GNB
5649,1983,57.9,GUY
5650,1983,119.6,HTI
5651,1983,61.5,HND
5652,1983,..,HKG
5653,1983,19.8,HUN
5654,1983,6.7,ISL
5655,1983,99.9,IND
5656,1983,80.3,IDN
5657,1983,71.4,IRN
5658,1983,52.1,IRQ
5659,1983,9.7,IRL
5660,1983,..,IMN
5661,1983,13.4,ISR
5662,1983,11.9,ITA
5663,1983,29.9,JAM
5664,1983,6.2,JPN
5665,1983,40.7,JOR
5666,1983,55.6,KAZ
5667,1983,64.1,KEN
5668,1983,85.5,KIR
5669,1983,29.9,PRK
5670,1983,22.8,KOR
5671,1983,..,XKX
5672,1983,23,KWT
5673,1983,76.3,KGZ
5674,1983,127.9,LAO
5675,1983,14.7,LVA
5676,1983,43.3,LBN
5677,1983,90.5,LSO
5678,1983,153.1,LBR
5679,1983,45.7,LBY
5680,1983,..,LIE
5681,1983,14.6,LTU
5682,1983,10.1,LUX
5683,1983,..,MAC
5684,1983,100.1,MDG
5685,1983,128.8,MWI
5686,1983,18.8,MYS
5687,1983,103.3,MDV
5688,1983,144.6,MLI
5689,1983,13.3,MLT
5690,1983,46.1,MHL
5691,1983,90.5,MRT
5692,1983,25.9,MUS
5693,1983,51.3,MEX
5694,1983,48.7,FSM
5695,1983,37.4,MDA
5696,1983,..,MCO
5697,1983,90.1,MNG
5698,1983,..,MNE
5699,1983,86.9,MAR
5700,1983,152.1,MOZ
5701,1983,99.6,MMR
5702,1983,68.2,NAM
5703,1983,..,NRU
5704,1983,132,NPL
5705,1983,8.2,NLD
5706,1983,..,NCL
5707,1983,11.9,NZL
5708,1983,70.5,NIC
5709,1983,142.2,NER
5710,1983,103.1,NGA
5711,1983,47.8,MKD
5712,1983,..,MNP
5713,1983,8.1,NOR
5714,1983,63.9,OMN
5715,1983,124.1,PAK
5716,1983,34.7,PLW
5717,1983,30.4,PAN
5718,1983,73.8,PNG
5719,1983,48,PRY
5720,1983,82.4,PER
5721,1983,50.3,PHL
5722,1983,19.2,POL
5723,1983,18.7,PRT
5724,1983,..,PRI
5725,1983,26,QAT
5726,1983,24.6,ROU
5727,1983,20.9,RUS
5728,1983,95.1,RWA
5729,1983,29.3,WSM
5730,1983,..,SMR
5731,1983,56.6,STP
5732,1983,69.2,SAU
5733,1983,91.2,SEN
5734,1983,..,SRB
5735,1983,17.5,SYC
5736,1983,138.8,SLE
5737,1983,10,SGP
5738,1983,..,SXM
5739,1983,17.3,SVK
5740,1983,13.8,SVN
5741,1983,34.9,SLB
5742,1983,105.8,SOM
5743,1983,74.6,ZAF
5744,1983,153.1,SSD
5745,1983,10.1,ESP
5746,1983,26.6,LKA
5747,1983,35.2,KNA
5748,1983,21.5,LCA
5749,1983,..,MAF
5750,1983,31.2,VCT
5751,1983,110.2,SDN
5752,1983,43.9,SUR
5753,1983,6.6,SWE
5754,1983,7.6,CHE
5755,1983,41.7,SYR
5756,1983,93.2,TJK
5757,1983,106.8,TZA
5758,1983,43.6,THA
5759,1983,..,TLS
5760,1983,94,TGO
5761,1983,21.9,TON
5762,1983,34,TTO
5763,1983,51,TUN
5764,1983,88.8,TUR
5765,1983,93,TKM
5766,1983,23,TCA
5767,1983,48.3,TUV
5768,1983,121.7,UGA
5769,1983,22.3,UKR
5770,1983,19.5,ARE
5771,1983,10.3,GBR
5772,1983,11.2,USA
5773,1983,27.6,URY
5774,1983,78.2,UZB
5775,1983,42.6,VUT
5776,1983,32,VEN
5777,1983,45.5,VNM
5778,1983,..,VIR
5779,1983,57.6,PSE
5780,1983,127.3,YEM
5781,1983,85.9,ZMB
5782,1983,66.5,ZWE
5783,1983,..,Africa Eastern and Southern
5784,1983,..,Africa Western and Central
5785,1983,..,Arab World
5786,1983,..,Caribbean small states
5787,1983,..,Central Europe and the Baltics
5788,1983,..,Early-demographic dividend
5789,1983,..,East Asia & Pacific
5790,1983,..,East Asia & Pacific (
5791,1983,..,East Asia & Pacific (IDA & IBRD countries)
5792,1983,..,Euro area
5793,1983,..,Europe & Central Asia
5794,1983,..,Europe & Central Asia (
5795,1983,..,Europe & Central Asia (IDA & IBRD countries)
5796,1983,..,European Union
5797,1983,..,Fragile and conflict affected situations
5798,1983,..,Heavily indebted poor countries (HIPC)
5799,1983,..,High income
5800,1983,..,IBRD only
5801,1983,..,IDA & IBRD total
5802,1983,..,IDA blend
5808,1984,207.7,AFG
5809,1984,40.2,ALB
5810,1984,64.3,DZA
5811,1984,..,ASM
5812,1984,..,AND
5813,1984,123.4,AGO
5814,1984,10.7,ATG
5815,1984,27.5,ARG
5816,1984,58.4,ARM
5817,1984,..,ABW
5818,1984,9.6,AUS
5819,1984,11.3,AUT
5820,1984,81.1,AZE
5821,1984,23.7,BHS
5822,1984,22.9,BHR
5823,1984,119.1,BGD
5824,1984,20,BRB
5825,1984,14.7,BLR
5826,1984,10.2,BEL
5827,1984,42.9,BLZ
5828,1984,108.3,BEN
5829,1984,..,BMU
5830,1984,122,BTN
5831,1984,108.1,BOL
5832,1984,26.2,BIH
5833,1984,49.1,BWA
5834,1984,64.7,BRA
5835,1984,24.7,VGB
5836,1984,12.5,BRN
5837,1984,16.6,BGR
5838,1984,113.8,BFA
5839,1984,95.4,BDI
5840,1984,53.8,CPV
5841,1984,88.3,KHM
5842,1984,92.5,CMR
5843,1984,8.3,CAN
5844,1984,..,CYM
5845,1984,110.7,CAF
5846,1984,125.2,TCD
5847,1984,..,Channel Islands
5848,1984,19.4,CHL
5849,1984,43.4,CHN
5850,1984,37.1,COL
5851,1984,112.8,COM
5852,1984,108.5,COD
5853,1984,58.6,COG
5854,1984,19,CRI
5855,1984,103.1,CIV
5856,1984,16.7,HRV
5857,1984,14.8,CUB
5858,1984,..,CUW
5859,1984,13.2,CYP
5860,1984,12.4,CZE
5861,1984,7.9,DNK
5862,1984,97.2,DJI
5863,1984,16.5,DMA
5864,1984,58.4,DOM
5865,1984,57.1,ECU
5866,1984,95.3,EGY
5867,1984,65.3,SLV
5868,1984,124.8,GNQ
5869,1984,141.4,ERI
5870,1984,15.4,EST
5871,1984,70.6,SWZ
5872,1984,190.5,ETH
5873,1984,..,FRO
5874,1984,27.5,FJI
5875,1984,6.2,FIN
5876,1984,8.8,FRA
5877,1984,..,PYF
5878,1984,65.3,GAB
5879,1984,115.3,GMB
5880,1984,41.5,GEO
5881,1984,9.7,DEU
5882,1984,86.8,GHA
5883,1984,..,GIB
5884,1984,13.7,GRC
5885,1984,..,GRL
5886,1984,23.8,GRD
5887,1984,..,GUM
5888,1984,77.1,GTM
5889,1984,149.7,GIN
5890,1984,..,GNB
5891,1984,57.4,GUY
5892,1984,116.3,HTI
5893,1984,58.8,HND
5894,1984,..,HKG
5895,1984,19.7,HUN
5896,1984,6.4,ISL
5897,1984,97.6,IND
5898,1984,78.2,IDN
5899,1984,67.2,IRN
5900,1984,50.6,IRQ
5901,1984,9.3,IRL
5902,1984,..,IMN
5903,1984,12.8,ISR
5904,1984,11.2,ITA
5905,1984,29.1,JAM
5906,1984,5.8,JPN
5907,1984,39,JOR
5908,1984,53.6,KAZ
5909,1984,63.1,KEN
5910,1984,83.7,KIR
5911,1984,29.3,PRK
5912,1984,21,KOR
5913,1984,..,XKX
5914,1984,21,KWT
5915,1984,72.7,KGZ
5916,1984,126.2,LAO
5917,1984,14,LVA
5918,1984,41.4,LBN
5919,1984,87,LSO
5920,1984,153.1,LBR
5921,1984,43.5,LBY
5922,1984,..,LIE
5923,1984,14.2,LTU
5924,1984,9.8,LUX
5925,1984,..,MAC
5926,1984,100.8,MDG
5927,1984,131.3,MWI
5928,1984,17.6,MYS
5929,1984,98.2,MDV
5930,1984,141.1,MLI
5931,1984,12.8,MLT
5932,1984,44.9,MHL
5933,1984,87.4,MRT
5934,1984,24.2,MUS
5935,1984,49.1,MEX
5936,1984,48.2,FSM
5937,1984,35.8,MDA
5938,1984,..,MCO
5939,1984,88.2,MNG
5940,1984,24.5,MNE
5941,1984,83.2,MAR
5942,1984,151.8,MOZ
5943,1984,98.3,MMR
5944,1984,66.2,NAM
5945,1984,..,NRU
5946,1984,127.9,NPL
5947,1984,8,NLD
5948,1984,..,NCL
5949,1984,11.6,NZL
5950,1984,67.3,NIC
5951,1984,144.2,NER
5952,1984,103,NGA
5953,1984,46.1,MKD
5954,1984,..,MNP
5955,1984,8.2,NOR
5956,1984,57.6,OMN
5957,1984,122.7,PAK
5958,1984,33.8,PLW
5959,1984,29.3,PAN
5960,1984,72.3,PNG
5961,1984,46.4,PRY
5962,1984,79.3,PER
5963,1984,49.4,PHL
5964,1984,18.5,POL
5965,1984,17.5,PRT
5966,1984,..,PRI
5967,1984,24.8,QAT
5968,1984,24.1,ROU
5969,1984,20.5,RUS
5970,1984,91.6,RWA
5971,1984,28.1,WSM
5972,1984,..,SMR
5973,1984,58,STP
5974,1984,64.3,SAU
5975,1984,88.9,SEN
5976,1984,34.7,SRB
5977,1984,16.5,SYC
5978,1984,138.1,SLE
5979,1984,9.4,SGP
5980,1984,..,SXM
5981,1984,16.5,SVK
5982,1984,13,SVN
5983,1984,33.7,SLB
5984,1984,105.8,SOM
5985,1984,70.9,ZAF
5986,1984,152,SSD
5987,1984,9.6,ESP
5988,1984,24.3,LKA
5989,1984,33.1,KNA
5990,1984,20.6,LCA
5991,1984,..,MAF
5992,1984,28.4,VCT
5993,1984,109.5,SDN
5994,1984,43,SUR
5995,1984,6.5,SWE
5996,1984,7.4,CHE
5997,1984,39.9,SYR
5998,1984,91,TJK
5999,1984,107.7,TZA
6000,1984,41.8,THA
6001,1984,..,TLS
6002,1984,92.3,TGO
6003,1984,21.4,TON
6004,1984,33.2,TTO
6005,1984,48.3,TUN
6006,1984,84.4,TUR
6007,1984,88.5,TKM
6008,1984,21.4,TCA
6009,1984,47.3,TUV
6010,1984,118.7,UGA
6011,1984,21.5,UKR
6012,1984,17.9,ARE
6013,1984,10,GBR
6014,1984,10.9,USA
6015,1984,26.2,URY
6016,1984,73.8,UZB
6017,1984,39.8,VUT
6018,1984,30.9,VEN
6019,1984,44.7,VNM
6020,1984,..,VIR
6021,1984,54.3,PSE
6022,1984,120.6,YEM
6023,1984,88.2,ZMB
6024,1984,63,ZWE
6025,1984,..,Africa Eastern and Southern
6026,1984,..,Africa Western and Central
6027,1984,..,Arab World
6028,1984,..,Caribbean small states
6029,1984,..,Central Europe and the Baltics
6030,1984,..,Early-demographic dividend
6031,1984,..,East Asia & Pacific
6032,1984,..,East Asia & Pacific (
6033,1984,..,East Asia & Pacific (IDA & IBRD countries)
6034,1984,..,Euro area
6035,1984,..,Europe & Central Asia
6036,1984,..,Europe & Central Asia (
6037,1984,..,Europe & Central Asia (IDA & IBRD countries)
6038,1984,..,European Union
6039,1984,..,Fragile and conflict affected situations
6040,1984,..,Heavily indebted poor countries (HIPC)
6041,1984,..,High income
6042,1984,..,IBRD only
6043,1984,..,IDA & IBRD total
6044,1984,..,IDA blend
6050,1985,202.5,AFG
6051,1985,37.2,ALB
6052,1985,55.5,DZA
6053,1985,..,ASM
6054,1985,10.1,AND
6055,1985,122.8,AGO
6056,1985,10.5,ATG
6057,1985,26.2,ARG
6058,1985,56.1,ARM
6059,1985,..,ABW
6060,1985,9.3,AUS
6061,1985,10.6,AUT
6062,1985,79.6,AZE
6063,1985,23.4,BHS
6064,1985,22,BHR
6065,1985,115.4,BGD
6066,1985,19.4,BRB
6067,1985,14.2,BLR
6068,1985,9.8,BEL
6069,1985,40.9,BLZ
6070,1985,106.7,BEN
6071,1985,..,BMU
6072,1985,117.3,BTN
6073,1985,105.3,BOL
6074,1985,24.1,BIH
6075,1985,46.5,BWA
6076,1985,62.3,BRA
6077,1985,23.8,VGB
6078,1985,11.8,BRN
6079,1985,15.8,BGR
6080,1985,111.5,BFA
6081,1985,92.5,BDI
6082,1985,52.6,CPV
6083,1985,86.8,KHM
6084,1985,88.9,CMR
6085,1985,8,CAN
6086,1985,..,CYM
6087,1985,110.4,CAF
6088,1985,123.8,TCD
6089,1985,..,Channel Islands
6090,1985,18.8,CHL
6091,1985,43,CHN
6092,1985,37.4,COL
6093,1985,109.4,COM
6094,1985,107.4,COD
6095,1985,57.5,COG
6096,1985,18.6,CRI
6097,1985,102.1,CIV
6098,1985,15.8,HRV
6099,1985,14.1,CUB
6100,1985,..,CUW
6101,1985,12,CYP
6102,1985,12.2,CZE
6103,1985,7.9,DNK
6104,1985,95.3,DJI
6105,1985,16,DMA
6106,1985,56.6,DOM
6107,1985,54.1,ECU
6108,1985,89,EGY
6109,1985,61.7,SLV
6110,1985,122.9,GNQ
6111,1985,136.5,ERI
6112,1985,15,EST
6113,1985,67.4,SWZ
6114,1985,184.2,ETH
6115,1985,..,FRO
6116,1985,26.3,FJI
6117,1985,6.1,FIN
6118,1985,8.5,FRA
6119,1985,..,PYF
6120,1985,63.9,GAB
6121,1985,112.6,GMB
6122,1985,40.5,GEO
6123,1985,9.2,DEU
6124,1985,85.1,GHA
6125,1985,..,GIB
6126,1985,12.9,GRC
