,country,year,rtfpna
9486,POL,1986,0.7496442794799805
9487,POL,1987,0.7490341067314148
9488,POL,1988,0.7639173269271851
9489,POL,1989,0.752548336982727
9490,POL,1990,0.6813592314720154
9491,POL,1991,0.6530336141586304
9492,POL,1992,0.6680886149406433
9493,POL,1993,0.6896631121635437
9494,POL,1994,0.7055849432945251
9495,POL,1995,0.7273361682891846
9496,POL,1996,0.744246780872345
9497,POL,1997,0.7572754621505737
9498,POL,1998,0.761401891708374
9499,POL,1999,0.7697144746780396
9500,POL,2000,0.8029590249061584
9501,POL,2001,0.8091915249824524
9502,POL,2002,0.8319048881530762
9503,POL,2003,0.8542566895484924
9504,POL,2004,0.8772720098495483
9505,POL,2005,0.8825391530990601
9506,POL,2006,0.8983030915260315
9507,POL,2007,0.911061942577362
9508,POL,2008,0.904665231704712
9509,POL,2009,0.91143000125885
9510,POL,2010,0.9416552782058716
9511,POL,2011,0.9634853601455688
9512,POL,2012,0.9584229588508606
9513,POL,2013,0.9533495903015136
9514,POL,2014,0.9543967247009276
9515,POL,2015,0.962944746017456
9516,POL,2016,0.9716727137565612
9517,POL,2017,1.0
9518,POL,2018,1.0376973152160645
9519,POL,2019,1.0580298900604248
9520,PRT,1950,
9521,PRT,1951,
9522,PRT,1952,
9523,PRT,1953,
9524,PRT,1954,0.6447530388832092
9525,PRT,1955,0.662514865398407
9526,PRT,1956,0.6833367347717285
9527,PRT,1957,0.7113072872161865
9528,PRT,1958,0.689075231552124
9529,PRT,1959,0.7135190963745117
9530,PRT,1960,0.7413108348846436
9531,PRT,1961,0.7674331068992615
9532,PRT,1962,0.7930065393447876
9533,PRT,1963,0.8141978979110718
9534,PRT,1964,0.8322251439094543
9535,PRT,1965,0.8640660643577576
9536,PRT,1966,0.8683991432189941
9537,PRT,1967,0.9102941751480104
9538,PRT,1968,1.0061250925064087
9539,PRT,1969,1.0165802240371704
9540,PRT,1970,1.0438880920410156
9541,PRT,1971,1.0491441488265991
9542,PRT,1972,1.0833479166030884
9543,PRT,1973,1.1537697315216064
9544,PRT,1974,1.0759168863296509
9545,PRT,1975,0.984728753566742
9546,PRT,1976,1.017664670944214
9547,PRT,1977,1.0301861763000488
9548,PRT,1978,1.0242947340011597
9549,PRT,1979,1.0444831848144531
9550,PRT,1980,1.0445283651351929
9551,PRT,1981,1.0280630588531494
9552,PRT,1982,1.0224465131759644
9553,PRT,1983,0.9726575016975404
9554,PRT,1984,0.9464649558067322
9555,PRT,1985,0.9666571021080016
9556,PRT,1986,0.992276668548584
9557,PRT,1987,1.0094562768936155
9558,PRT,1988,1.0480669736862185
9559,PRT,1989,1.0631977319717407
9560,PRT,1990,1.0621720552444458
9561,PRT,1991,1.0835084915161133
9562,PRT,1992,1.065155029296875
9563,PRT,1993,1.0369157791137695
9564,PRT,1994,1.026159405708313
9565,PRT,1995,1.0367060899734497
9566,PRT,1996,1.0358450412750244
9567,PRT,1997,1.0368977785110474
9568,PRT,1998,1.0303510427474976
9569,PRT,1999,1.028993010520935
9570,PRT,2000,1.0222007036209106
9571,PRT,2001,1.022991418838501
9572,PRT,2002,1.020049214363098
9573,PRT,2003,1.011059284210205
9574,PRT,2004,1.022565484046936
9575,PRT,2005,1.0238323211669922
9576,PRT,2006,1.0247654914855957
9577,PRT,2007,1.0264768600463867
9578,PRT,2008,1.0143399238586426
9579,PRT,2009,0.9870962500572203
9580,PRT,2010,1.0005407333374023
9581,PRT,2011,0.9983407258987428
9582,PRT,2012,0.985623061656952
9583,PRT,2013,0.9876665472984314
9584,PRT,2014,0.9814664125442504
9585,PRT,2015,0.9843642711639404
9586,PRT,2016,0.9882960319519044
9587,PRT,2017,1.0
9588,PRT,2018,1.008213758468628
9589,PRT,2019,1.0184047222137451
9590,PRY,1950,
9591,PRY,1951,
9592,PRY,1952,
9593,PRY,1953,
9594,PRY,1954,
9595,PRY,1955,1.0176035165786743
9596,PRY,1956,1.0153985023498535
9597,PRY,1957,1.0235484838485718
9598,PRY,1958,1.0400357246398926
9599,PRY,1959,1.003928303718567
9600,PRY,1960,1.0066581964492798
9601,PRY,1961,1.0329806804656982
9602,PRY,1962,0.9758191108703612
9603,PRY,1963,0.9836640357971193
9604,PRY,1964,0.9813900589942932
9605,PRY,1965,1.0049176216125488
9606,PRY,1966,0.9507017135620116
9607,PRY,1967,0.9825678467750548
9608,PRY,1968,0.9498127698898317
9609,PRY,1969,0.9464142918586732
9610,PRY,1970,0.9780227541923524
9611,PRY,1971,0.990755558013916
9612,PRY,1972,1.0055725574493408
9613,PRY,1973,1.0122275352478027
9614,PRY,1974,1.0329548120498655
9615,PRY,1975,1.0551941394805908
9616,PRY,1976,1.0506949424743652
9617,PRY,1977,1.0723559856414795
9618,PRY,1978,1.0926862955093384
9619,PRY,1979,1.108561635017395
9620,PRY,1980,1.1268045902252195
9621,PRY,1981,1.112032413482666
9622,PRY,1982,1.0363521575927734
9623,PRY,1983,0.9552410244941713
9624,PRY,1984,0.9346487522125244
9625,PRY,1985,0.927408754825592
9626,PRY,1986,0.8923025131225586
9627,PRY,1987,0.8883515000343323
9628,PRY,1988,0.90360689163208
9629,PRY,1989,0.907283902168274
9630,PRY,1990,0.8896662592887878
9631,PRY,1991,0.8667684197425842
9632,PRY,1992,0.8492339849472046
9633,PRY,1993,0.845659613609314
9634,PRY,1994,0.8319311738014221
9635,PRY,1995,0.8393301367759705
9636,PRY,1996,0.8181526064872742
9637,PRY,1997,0.8188756108283997
9638,PRY,1998,0.806738018989563
9639,PRY,1999,0.7848688960075378
9640,PRY,2000,0.7477775812149048
9641,PRY,2001,0.749769926071167
9642,PRY,2002,0.8468303084373474
9643,PRY,2003,0.8576541543006897
9644,PRY,2004,0.8462833166122437
9645,PRY,2005,0.8360256552696228
9646,PRY,2006,0.8670951724052429
9647,PRY,2007,0.8806495666503906
9648,PRY,2008,0.9102377891540528
9649,PRY,2009,0.891374409198761
9650,PRY,2010,0.9617897272109984
9651,PRY,2011,0.9618512392044068
9652,PRY,2012,0.9099173545837402
9653,PRY,2013,0.9626937508583068
9654,PRY,2014,0.988474190235138
9655,PRY,2015,0.9807406663894652
9656,PRY,2016,0.9913635849952698
9657,PRY,2017,1.0
9658,PRY,2018,0.9843367338180542
9659,PRY,2019,0.9577231407165528
9660,PSE,1950,
9661,PSE,1951,
9662,PSE,1952,
9663,PSE,1953,
9664,PSE,1954,
9665,PSE,1955,
9666,PSE,1956,
9667,PSE,1957,
9668,PSE,1958,
9669,PSE,1959,
9670,PSE,1960,
9671,PSE,1961,
9672,PSE,1962,
9673,PSE,1963,
9674,PSE,1964,
9675,PSE,1965,
9676,PSE,1966,
9677,PSE,1967,
9678,PSE,1968,
9679,PSE,1969,
9680,PSE,1970,
9681,PSE,1971,
9682,PSE,1972,
9683,PSE,1973,
9684,PSE,1974,
9685,PSE,1975,
9686,PSE,1976,
9687,PSE,1977,
9688,PSE,1978,
9689,PSE,1979,
9690,PSE,1980,
9691,PSE,1981,
9692,PSE,1982,
9693,PSE,1983,
9694,PSE,1984,
9695,PSE,1985,
9696,PSE,1986,
9697,PSE,1987,
9698,PSE,1988,
9699,PSE,1989,
9700,PSE,1990,
9701,PSE,1991,
9702,PSE,1992,
9703,PSE,1993,
9704,PSE,1994,
9705,PSE,1995,
9706,PSE,1996,
9707,PSE,1997,
9708,PSE,1998,
9709,PSE,1999,
9710,PSE,2000,
9711,PSE,2001,
9712,PSE,2002,
9713,PSE,2003,
9714,PSE,2004,
9715,PSE,2005,
9716,PSE,2006,
9717,PSE,2007,
9718,PSE,2008,
9719,PSE,2009,
9720,PSE,2010,
9721,PSE,2011,
9722,PSE,2012,
9723,PSE,2013,
9724,PSE,2014,
9725,PSE,2015,
9726,PSE,2016,
9727,PSE,2017,
9728,PSE,2018,
9729,PSE,2019,
9730,QAT,1950,
9731,QAT,1951,
9732,QAT,1952,
9733,QAT,1953,
9734,QAT,1954,
9735,QAT,1955,
9736,QAT,1956,
9737,QAT,1957,
9738,QAT,1958,
9739,QAT,1959,
9740,QAT,1960,
9741,QAT,1961,
9742,QAT,1962,
9743,QAT,1963,
9744,QAT,1964,
9745,QAT,1965,
9746,QAT,1966,
9747,QAT,1967,
9748,QAT,1968,
9749,QAT,1969,
9750,QAT,1970,
9751,QAT,1971,
9752,QAT,1972,
9753,QAT,1973,
9754,QAT,1974,3.5930917263031006
9755,QAT,1975,3.3868980407714844
9756,QAT,1976,3.374570846557617
9757,QAT,1977,2.833796262741089
9758,QAT,1978,2.836761474609375
9759,QAT,1979,2.7982397079467773
9760,QAT,1980,2.627558469772339
9761,QAT,1981,2.443488836288452
9762,QAT,1982,2.0522944927215576
9763,QAT,1983,1.8917505741119385
9764,QAT,1984,1.8926868438720703
9765,QAT,1985,1.7695077657699585
9766,QAT,1986,1.8290205001831057
9767,QAT,1987,1.795964241027832
9768,QAT,1988,1.8545050621032717
9769,QAT,1989,1.9171265363693235
9770,QAT,1990,1.9187424182891848
9771,QAT,1991,1.8344746828079224
9772,QAT,1992,1.979637622833252
9773,QAT,1993,1.9161109924316408
9774,QAT,1994,1.8839921951293943
9775,QAT,1995,1.7950584888458252
9776,QAT,1996,1.7389013767242432
9777,QAT,1997,2.1010255813598633
9778,QAT,1998,2.175270318984986
9779,QAT,1999,2.195971965789795
9780,QAT,2000,2.211164712905884
9781,QAT,2001,2.074984073638916
9782,QAT,2002,2.0429282188415527
9783,QAT,2003,1.8130624294281008
9784,QAT,2004,1.8983932733535769
9785,QAT,2005,1.7580479383468628
9786,QAT,2006,1.7338420152664185
9787,QAT,2007,1.586695909500122
9788,QAT,2008,1.5047707557678225
9789,QAT,2009,1.436595797538757
9790,QAT,2010,1.4728047847747805
9791,QAT,2011,1.4671926498413086
9792,QAT,2012,1.3824248313903809
9793,QAT,2013,1.2943936586380005
9794,QAT,2014,1.2222431898117063
9795,QAT,2015,1.147390365600586
9796,QAT,2016,1.0632344484329224
9797,QAT,2017,1.0
9798,QAT,2018,0.9410986304283142
9799,QAT,2019,0.8787639737129211
9800,ROU,1950,
9801,ROU,1951,
9802,ROU,1952,
9803,ROU,1953,
9804,ROU,1954,
9805,ROU,1955,
9806,ROU,1956,
9807,ROU,1957,
9808,ROU,1958,
9809,ROU,1959,
9810,ROU,1960,
9811,ROU,1961,
9812,ROU,1962,
9813,ROU,1963,
9814,ROU,1964,0.6119836568832397
9815,ROU,1965,0.641758918762207
9816,ROU,1966,0.6487534046173096
9817,ROU,1967,0.6994919776916504
9818,ROU,1968,0.7100679874420166
9819,ROU,1969,0.722072958946228
9820,ROU,1970,0.7528181076049805
9821,ROU,1971,0.8070456981658936
9822,ROU,1972,0.8426699042320251
9823,ROU,1973,0.8838118314743042
9824,ROU,1974,0.9413912296295166
9825,ROU,1975,0.976361095905304
9826,ROU,1976,1.0273382663726809
9827,ROU,1977,1.0364134311676023
9828,ROU,1978,1.0276403427124023
9829,ROU,1979,1.024932622909546
9830,ROU,1980,1.0122538805007937
9831,ROU,1981,0.9713501334190368
9832,ROU,1982,0.9773982763290404
9833,ROU,1983,1.0000250339508057
9834,ROU,1984,1.017289400100708
9835,ROU,1985,0.9779210686683656
9836,ROU,1986,0.9692949652671814
9837,ROU,1987,0.9429776668548584
9838,ROU,1988,0.909769594669342
9839,ROU,1989,0.8347919583320618
9840,ROU,1990,0.781599760055542
9841,ROU,1991,0.6836979389190674
9842,ROU,1992,0.6247726678848267
9843,ROU,1993,0.6329041123390198
9844,ROU,1994,0.6507836580276489
9845,ROU,1995,0.6827302575111389
9846,ROU,1996,0.6944938898086548
9847,ROU,1997,0.6535244584083557
9848,ROU,1998,0.6384790539741516
9849,ROU,1999,0.6352992057800293
9850,ROU,2000,0.6478420495986938
9851,ROU,2001,0.6767988204956055
9852,ROU,2002,0.7414425611495972
9853,ROU,2003,0.7696378827095032
9854,ROU,2004,0.8271250128746033
9855,ROU,2005,0.8565496802330017
9856,ROU,2006,0.8969907760620117
9857,ROU,2007,0.907982349395752
9858,ROU,2008,0.9388411045074464
9859,ROU,2009,0.8796195387840271
9860,ROU,2010,0.8514620065689087
9861,ROU,2011,0.8598241209983826
9862,ROU,2012,0.8688420057296753
9863,ROU,2013,0.8896459341049194
9864,ROU,2014,0.9041038155555724
9865,ROU,2015,0.9285232424736024
9866,ROU,2016,0.955251395702362
9867,ROU,2017,1.0
9868,ROU,2018,1.0272818803787231
9869,ROU,2019,1.045317530632019
9870,RUS,1950,
9871,RUS,1951,
9872,RUS,1952,
9873,RUS,1953,
9874,RUS,1954,
9875,RUS,1955,
9876,RUS,1956,
9877,RUS,1957,
9878,RUS,1958,
9879,RUS,1959,
9880,RUS,1960,
9881,RUS,1961,
9882,RUS,1962,
9883,RUS,1963,
9884,RUS,1964,
9885,RUS,1965,
9886,RUS,1966,
9887,RUS,1967,
9888,RUS,1968,
9889,RUS,1969,
9890,RUS,1970,
9891,RUS,1971,
9892,RUS,1972,
9893,RUS,1973,
9894,RUS,1974,
9895,RUS,1975,
9896,RUS,1976,
9897,RUS,1977,
9898,RUS,1978,
9899,RUS,1979,
9900,RUS,1980,
9901,RUS,1981,
9902,RUS,1982,
9903,RUS,1983,
9904,RUS,1984,
9905,RUS,1985,
9906,RUS,1986,
9907,RUS,1987,
9908,RUS,1988,
9909,RUS,1989,
9910,RUS,1990,
9911,RUS,1991,
9912,RUS,1992,
9913,RUS,1993,
9914,RUS,1994,0.6123037934303284
9915,RUS,1995,0.6061779260635376
9916,RUS,1996,0.594531238079071
9917,RUS,1997,0.6051239371299744
9918,RUS,1998,0.5830255746841431
9919,RUS,1999,0.6186774969100952
9920,RUS,2000,0.6756738424301147
9921,RUS,2001,0.710579514503479
9922,RUS,2002,0.7451063394546509
9923,RUS,2003,0.7954214811325073
9924,RUS,2004,0.8434027433395386
9925,RUS,2005,0.8813353180885315
9926,RUS,2006,0.9287221431732178
9927,RUS,2007,0.9745731353759766
9928,RUS,2008,1.0020697116851809
9929,RUS,2009,0.9354033470153807
9930,RUS,2010,0.9615395069122314
9931,RUS,2011,0.982240915298462
9932,RUS,2012,0.9988356232643129
9933,RUS,2013,1.008864164352417
9934,RUS,2014,1.0149452686309814
9935,RUS,2015,0.9880255460739136
9936,RUS,2016,0.9886687994003296
9937,RUS,2017,1.0
9938,RUS,2018,1.019353985786438
9939,RUS,2019,1.0313808917999268
9940,RWA,1950,
9941,RWA,1951,
9942,RWA,1952,
9943,RWA,1953,
9944,RWA,1954,
9945,RWA,1955,
9946,RWA,1956,
9947,RWA,1957,
9948,RWA,1958,
9949,RWA,1959,
9950,RWA,1960,
9951,RWA,1961,
9952,RWA,1962,
9953,RWA,1963,
9954,RWA,1964,0.6910145878791809
9955,RWA,1965,0.6883008480072021
9956,RWA,1966,0.6674707531929016
9957,RWA,1967,0.7361180186271667
9958,RWA,1968,0.7348793745040894
9959,RWA,1969,0.8039247393608093
9960,RWA,1970,0.8364672064781189
9961,RWA,1971,0.8169192671775818
9962,RWA,1972,0.7809864282608032
9963,RWA,1973,0.7728651762008667
9964,RWA,1974,0.7555743455886841
9965,RWA,1975,0.7109470963478088
9966,RWA,1976,0.8104366064071655
9967,RWA,1977,0.811903715133667
9968,RWA,1978,0.8487940430641174
9969,RWA,1979,0.8818870782852173
9970,RWA,1980,0.928716242313385
9971,RWA,1981,0.9382659196853638
9972,RWA,1982,0.9114568829536438
9973,RWA,1983,0.9101372361183168
9974,RWA,1984,0.8090689182281494
9975,RWA,1985,0.7927613854408264
9976,RWA,1986,0.7847098708152771
9977,RWA,1987,0.7362509369850159
9978,RWA,1988,0.6959220170974731
9979,RWA,1989,0.6837702989578247
9980,RWA,1990,0.6570994257926941
9981,RWA,1991,0.6373373866081238
9982,RWA,1992,0.6952468752861023
9983,RWA,1993,0.6498833894729614
9984,RWA,1994,0.34529510140419
9985,RWA,1995,0.4630719423294067
9986,RWA,1996,0.530532717704773
9987,RWA,1997,0.6038932204246521
9988,RWA,1998,0.6474111676216125
9989,RWA,1999,0.6828019618988037
9990,RWA,2000,0.7089762091636658
9991,RWA,2001,0.7537294030189514
9992,RWA,2002,0.8419567942619324
9993,RWA,2003,0.8198630809783936
9994,RWA,2004,0.8318955302238464
9995,RWA,2005,0.8538513779640198
9996,RWA,2006,0.8800152540206909
9997,RWA,2007,0.8868740797042847
9998,RWA,2008,0.9206337332725524
9999,RWA,2009,0.926651895046234
10000,RWA,2010,0.9284948706626892
10001,RWA,2011,0.9836018681526184
10002,RWA,2012,1.0432302951812744
10003,RWA,2013,1.022124171257019
10004,RWA,2014,1.0212523937225342
10005,RWA,2015,1.03819739818573
10006,RWA,2016,1.030605435371399
10007,RWA,2017,1.0
10008,RWA,2018,1.0017013549804688
10009,RWA,2019,1.0316249132156372
10010,SAU,1950,
10011,SAU,1951,
10012,SAU,1952,
10013,SAU,1953,
10014,SAU,1954,
10015,SAU,1955,
10016,SAU,1956,
10017,SAU,1957,
10018,SAU,1958,
10019,SAU,1959,
10020,SAU,1960,
10021,SAU,1961,
10022,SAU,1962,
10023,SAU,1963,
10024,SAU,1964,
10025,SAU,1965,
10026,SAU,1966,
10027,SAU,1967,
10028,SAU,1968,
10029,SAU,1969,
10030,SAU,1970,
10031,SAU,1971,
10032,SAU,1972,
10033,SAU,1973,
10034,SAU,1974,6.127415657043457
10035,SAU,1975,4.960148811340332
10036,SAU,1976,4.844974040985107
10037,SAU,1977,4.394598007202148
10038,SAU,1978,3.4629695415496826
10039,SAU,1979,3.364968776702881
10040,SAU,1980,3.272958755493164
10041,SAU,1981,2.9895737171173096
10042,SAU,1982,2.2152626514434814
10043,SAU,1983,1.7176759243011477
10044,SAU,1984,1.5157216787338257
10045,SAU,1985,1.3011987209320068
10046,SAU,1986,1.4838746786117554
10047,SAU,1987,1.3892654180526731
10048,SAU,1988,1.5249288082122805
10049,SAU,1989,1.5089664459228516
10050,SAU,1990,1.6785176992416382
10051,SAU,1991,1.8422963619232176
10052,SAU,1992,1.8490079641342163
10053,SAU,1993,1.7725976705551147
10054,SAU,1994,1.755874514579773
10055,SAU,1995,1.7351632118225098
10056,SAU,1996,1.7470194101333618
10057,SAU,1997,1.7315266132354736
10058,SAU,1998,1.7348748445510864
10059,SAU,1999,1.6360896825790403
10060,SAU,2000,1.672210693359375
10061,SAU,2001,1.607624888420105
10062,SAU,2002,1.5199251174926758
10063,SAU,2003,1.6030923128128052
10064,SAU,2004,1.6236165761947632
10065,SAU,2005,1.593727707862854
10066,SAU,2006,1.5073411464691162
10067,SAU,2007,1.408702731132507
10068,SAU,2008,1.3796272277832031
10069,SAU,2009,1.2694658041000366
10070,SAU,2010,1.2283945083618164
10071,SAU,2011,1.217961668968201
10072,SAU,2012,1.1975414752960205
10073,SAU,2013,1.1506136655807495
10074,SAU,2014,1.117092490196228
10075,SAU,2015,1.0907411575317385
10076,SAU,2016,1.0554852485656738
10077,SAU,2017,1.0
10078,SAU,2018,0.9844262599945068
10079,SAU,2019,0.9532031416893004
10080,SDN,1950,
10081,SDN,1951,
10082,SDN,1952,
10083,SDN,1953,
10084,SDN,1954,
10085,SDN,1955,
10086,SDN,1956,
10087,SDN,1957,
10088,SDN,1958,
10089,SDN,1959,
10090,SDN,1960,
10091,SDN,1961,
10092,SDN,1962,
10093,SDN,1963,
10094,SDN,1964,
10095,SDN,1965,
10096,SDN,1966,
10097,SDN,1967,
10098,SDN,1968,
10099,SDN,1969,
10100,SDN,1970,
10101,SDN,1971,
10102,SDN,1972,
10103,SDN,1973,
10104,SDN,1974,0.8465584516525269
10105,SDN,1975,0.933006763458252
10106,SDN,1976,1.0466772317886353
10107,SDN,1977,1.076770901679993
10108,SDN,1978,0.9728099703788756
10109,SDN,1979,0.8928367495536804
10110,SDN,1980,0.8805021047592163
10111,SDN,1981,0.9063491225242616
10112,SDN,1982,0.8777103424072266
10113,SDN,1983,0.816779613494873
10114,SDN,1984,0.7473777532577515
10115,SDN,1985,0.7591086030006409
10116,SDN,1986,0.8360602855682373
10117,SDN,1987,0.7987632751464844
10118,SDN,1988,0.8321077227592468
10119,SDN,1989,0.7640042901039124
10120,SDN,1990,0.778893768787384
10121,SDN,1991,0.7951210737228394
10122,SDN,1992,0.7992756962776184
10123,SDN,1993,0.7483802437782288
10124,SDN,1994,0.7328489422798157
10125,SDN,1995,0.7254354357719421
10126,SDN,1996,0.7311620712280273
10127,SDN,1997,0.7577100992202759
10128,SDN,1998,0.7903031706809998
10129,SDN,1999,0.7672416567802429
10130,SDN,2000,0.759233832359314
10131,SDN,2001,0.8165336847305298
10132,SDN,2002,0.8308079838752747
10133,SDN,2003,0.8410899043083191
10134,SDN,2004,0.824069082736969
10135,SDN,2005,0.875900149345398
10136,SDN,2006,0.8711148500442505
10137,SDN,2007,0.8472302556037903
10138,SDN,2008,0.813500702381134
10139,SDN,2009,0.8563650250434875
10140,SDN,2010,0.8992859125137329
10141,SDN,2011,0.9164475798606871
10142,SDN,2012,0.8908143043518066
10143,SDN,2013,0.9164389967918396
10144,SDN,2014,0.9539870023727416
10145,SDN,2015,0.9602950811386108
10146,SDN,2016,0.9708620309829712
10147,SDN,2017,1.0
10148,SDN,2018,1.0030752420425415
10149,SDN,2019,0.9971303343772888
10150,SEN,1950,
10151,SEN,1951,
10152,SEN,1952,
10153,SEN,1953,
10154,SEN,1954,
10155,SEN,1955,
10156,SEN,1956,
10157,SEN,1957,
10158,SEN,1958,
10159,SEN,1959,
10160,SEN,1960,
10161,SEN,1961,
10162,SEN,1962,
10163,SEN,1963,
10164,SEN,1964,1.0798306465148926
10165,SEN,1965,1.096013426780701
10166,SEN,1966,1.1297099590301514
10167,SEN,1967,1.1077808141708374
10168,SEN,1968,1.1664109230041504
10169,SEN,1969,1.073641061782837
10170,SEN,1970,1.1527646780014038
10171,SEN,1971,1.1247611045837402
10172,SEN,1972,1.161168098449707
10173,SEN,1973,1.069275140762329
10174,SEN,1974,1.0922094583511353
10175,SEN,1975,1.1371504068374634
10176,SEN,1976,1.2016838788986206
10177,SEN,1977,1.1444971561431885
10178,SEN,1978,1.043764591217041
10179,SEN,1979,1.1096408367156982
10180,SEN,1980,1.0488200187683103
10181,SEN,1981,1.0118435621261597
10182,SEN,1982,1.1342787742614746
10183,SEN,1983,1.1262753009796145
10184,SEN,1984,1.045266032218933
10185,SEN,1985,1.0520342588424685
10186,SEN,1986,1.065369963645935
10187,SEN,1987,1.0594666004180908
10188,SEN,1988,1.0679123401641846
10189,SEN,1989,1.0095911026000977
10190,SEN,1990,1.015916347503662
10191,SEN,1991,0.9774654507637024
10192,SEN,1992,0.9805977940559388
10193,SEN,1993,0.9407622814178468
10194,SEN,1994,0.9458827376365662
10195,SEN,1995,0.963210105895996
10196,SEN,1996,0.9845620393753052
10197,SEN,1997,0.9859887361526488
10198,SEN,1998,0.9979228377342224
10199,SEN,1999,1.0669091939926147
10200,SEN,2000,1.0198853015899658
10201,SEN,2001,1.0393638610839844
10202,SEN,2002,1.0160616636276243
10203,SEN,2003,1.054338455200195
10204,SEN,2004,1.076414704322815
10205,SEN,2005,1.0984632968902588
10206,SEN,2006,1.0769619941711426
10207,SEN,2007,1.0734763145446775
10208,SEN,2008,1.0708816051483154
10209,SEN,2009,1.063379168510437
10210,SEN,2010,1.0582154989242554
10211,SEN,2011,1.0194132328033447
10212,SEN,2012,1.0128276348114014
10213,SEN,2013,0.9926984906196594
10214,SEN,2014,0.9777838587760924
10215,SEN,2015,0.9854120016098022
10216,SEN,2016,0.9907510280609132
10217,SEN,2017,1.0
10218,SEN,2018,1.0011396408081057
10219,SEN,2019,0.997327446937561
10220,SGP,1950,
10221,SGP,1951,
10222,SGP,1952,
10223,SGP,1953,
10224,SGP,1954,
10225,SGP,1955,
10226,SGP,1956,
10227,SGP,1957,
10228,SGP,1958,
10229,SGP,1959,
10230,SGP,1960,
10231,SGP,1961,
10232,SGP,1962,
10233,SGP,1963,
10234,SGP,1964,0.8473197817802429
10235,SGP,1965,0.8585821986198425
10236,SGP,1966,0.8941393494606018
10237,SGP,1967,0.9349870681762696
10238,SGP,1968,0.9872204065322876
10239,SGP,1969,1.0255070924758911
10240,SGP,1970,1.045492172241211
10241,SGP,1971,1.019655704498291
10242,SGP,1972,1.003578782081604
10243,SGP,1973,1.0127136707305908
10244,SGP,1974,0.9776822924613952
10245,SGP,1975,0.956510841846466
10246,SGP,1976,0.954148530960083
10247,SGP,1977,0.9686101078987122
10248,SGP,1978,0.9690207242965698
10249,SGP,1979,0.9836838841438292
10250,SGP,1980,0.9943678975105286
10251,SGP,1981,0.9819929599761964
10252,SGP,1982,0.9494505524635316
10253,SGP,1983,0.9522031545639038
10254,SGP,1984,0.960619568824768
10255,SGP,1985,0.9274702072143556
10256,SGP,1986,0.9088568091392516
10257,SGP,1987,0.9483450055122375
10258,SGP,1988,0.9921130537986756
10259,SGP,1989,1.0124592781066897
10260,SGP,1990,1.014125108718872
10261,SGP,1991,1.004248023033142
10262,SGP,1992,1.0009006261825562
10263,SGP,1993,1.0479198694229126
10264,SGP,1994,1.0838254690170288
10265,SGP,1995,1.081695795059204
10266,SGP,1996,1.05924654006958
10267,SGP,1997,1.0391446352005005
10268,SGP,1998,0.9533148407936096
10269,SGP,1999,0.9504656791687012
10270,SGP,2000,0.9606838822364808
10271,SGP,2001,0.9192659258842468
10272,SGP,2002,0.9265688061714172
10273,SGP,2003,0.9573551416397096
10274,SGP,2004,1.0227965116500854
10275,SGP,2005,1.0541651248931885
10276,SGP,2006,1.076329231262207
10277,SGP,2007,1.086065411567688
10278,SGP,2008,1.0373108386993408
10279,SGP,2009,0.9997459650039672
10280,SGP,2010,1.0697296857833862
10281,SGP,2011,1.0780389308929443
10282,SGP,2012,1.0565487146377563
10283,SGP,2013,1.041812777519226
10284,SGP,2014,1.026167392730713
10285,SGP,2015,1.0130058526992798
10286,SGP,2016,1.0007368326187134
10287,SGP,2017,1.0
10288,SGP,2018,0.9926884174346924
10289,SGP,2019,0.9529985785484314
10290,SLE,1950,
10291,SLE,1951,
10292,SLE,1952,
10293,SLE,1953,
10294,SLE,1954,
10295,SLE,1955,
10296,SLE,1956,
10297,SLE,1957,
10298,SLE,1958,
10299,SLE,1959,
10300,SLE,1960,
10301,SLE,1961,
10302,SLE,1962,
10303,SLE,1963,
10304,SLE,1964,
10305,SLE,1965,
10306,SLE,1966,
10307,SLE,1967,
10308,SLE,1968,
10309,SLE,1969,
10310,SLE,1970,
10311,SLE,1971,
10312,SLE,1972,
10313,SLE,1973,
10314,SLE,1974,
10315,SLE,1975,
10316,SLE,1976,
10317,SLE,1977,
10318,SLE,1978,
10319,SLE,1979,
10320,SLE,1980,1.4178333282470703
10321,SLE,1981,1.430138349533081
10322,SLE,1982,1.4259414672851562
10323,SLE,1983,1.3822643756866455
10324,SLE,1984,1.4059901237487793
10325,SLE,1985,1.4022761583328247
10326,SLE,1986,1.3928321599960327
10327,SLE,1987,1.413022756576538
10328,SLE,1988,1.4033740758895874
10329,SLE,1989,1.4031678438186646
10330,SLE,1990,1.4339442253112793
10331,SLE,1991,1.3030779361724854
10332,SLE,1992,1.1617995500564575
10333,SLE,1993,1.1647881269454956
10334,SLE,1994,1.1912888288497925
10335,SLE,1995,1.0685620307922363
10336,SLE,1996,0.7986912131309509
10337,SLE,1997,0.6621749401092529
10338,SLE,1998,0.65619957447052
10339,SLE,1999,0.6033451557159424
10340,SLE,2000,0.617271363735199
10341,SLE,2001,0.7147592902183533
10342,SLE,2002,0.8794708251953125
10343,SLE,2003,0.9295345544815063
10344,SLE,2004,0.9441588521003724
10345,SLE,2005,0.9593068361282348
10346,SLE,2006,0.9795241355895996
10347,SLE,2007,1.0393232107162476
10348,SLE,2008,1.0805561542510986
10349,SLE,2009,1.0999772548675537
10350,SLE,2010,1.0500202178955078
