,country,year,General government final consumption expenditure (% of GDP),gdp_pc_lag1,rtfpna,"Mortality rate, infant (per 1,000 live births)",fe_etfra,gdppc,pop,v2x_regime,v2x_polyarchy,v2x_liberal,hc,Tax revenue (% of GDP),Population growth rate - Sex: all - Age: all - Variant: estimates,v2x_corr,v2x_execorr,v2x_pubcorr
3093,CHL,1981,12.7356829021064,9024.0,0.9982918500900269,25.3,0.496999979019165,9427.0,11282.304,0.0,0.075,0.153,2.412909746170044,19.7371408422216,1.457,0.282,0.459,0.222
3094,CHL,1982,15.6340361276741,9427.0,0.8930355906486511,23,0.496999979019165,8016.0,11487.112,0.0,0.075,0.157,2.440433979034424,19.5721637532703,1.459,0.282,0.459,0.222
3095,CHL,1983,14.1636348416364,8016.0,0.8445441722869873,20.9,0.496999979019165,7667.0,11686.845,0.0,0.075,0.165,2.4682722091674805,18.5989682489998,1.488,0.282,0.459,0.222
3096,CHL,1984,13.2669344065851,7667.0,0.8591305613517761,19.4,0.496999979019165,7992.0,11879.139,0.0,0.075,0.165,2.4964277744293213,19.7245477999565,1.509,0.282,0.459,0.222
3097,CHL,1985,12.0805421228048,7992.0,0.8394414186477661,18.8,0.496999979019165,8024.0,12068.0,0.0,0.077,0.175,2.524904727935791,17.9129369664579,1.54,0.282,0.459,0.222
3098,CHL,1986,12.3838586339209,8024.0,0.8465796113014221,18.7,0.496999979019165,8325.0,12261.0,0.0,0.077,0.175,2.553706645965576,17.6978797236696,1.56,0.282,0.459,0.222
3099,CHL,1987,10.7112167712405,8325.0,0.8661561608314514,18.5,0.496999979019165,8721.0,12465.0,0.0,0.08,0.189,2.5753469467163086,16.5445349918325,1.611,0.282,0.459,0.222
3100,CHL,1988,10.3118731676958,8721.0,0.8904823064804077,17.9,0.496999979019165,9199.0,12679.0,0.0,0.112,0.201,2.5950889587402344,14.3013857925166,1.635,0.282,0.459,0.222
3101,CHL,1989,10.0320275581749,9199.0,0.929138720035553,17.1,0.496999979019165,10005.0,12902.0,1.0,0.133,0.237,2.6149823665618896,13.8639366518689,1.655,0.282,0.459,0.222
3102,CHL,1990,9.66986420713209,10005.0,0.9126955270767212,16,0.496999979019165,10203.0,13129.0,2.0,0.723,0.843,2.635028123855591,13.1916391519859,1.679,0.067,0.026,0.068
3103,CHL,1991,9.56808875814587,10203.0,0.9525967836380004,14.8,0.496999979019165,10746.491564155878,13371.31,2.0,0.819,0.933,2.6498117446899414,15.0741621731857,1.647,0.061,0.026,0.068
3104,CHL,1992,9.55139959410647,10746.491564155878,1.0095397233963013,13.6,0.496999979019165,11773.30070914546,13613.62,2.0,0.819,0.933,2.66467809677124,15.5435493385271,1.579,0.061,0.026,0.068
3105,CHL,1993,9.90342618638723,11773.30070914546,1.0297839641571045,12.5,0.496999979019165,12296.925646305868,13855.93,2.0,0.814,0.933,2.6796278953552246,16.1030196183924,1.533,0.061,0.026,0.068
3106,CHL,1994,9.87254217393678,12296.925646305868,1.044329047203064,11.6,0.496999979019165,12692.551132186198,14098.25,2.0,0.853,0.933,2.6946616172790527,15.5051415719314,1.479,0.061,0.026,0.068
3107,CHL,1995,9.77908979379382,12692.551132186198,1.08681058883667,11,0.496999979019165,13715.932995478925,14340.56,2.0,0.853,0.933,2.709779739379883,15.0239221881507,1.449,0.061,0.026,0.068
3108,CHL,1996,11.3042387762434,13715.932995478925,1.0944617986679075,10.5,0.496999979019165,14433.319774238738,14540.37,3.0,0.853,0.933,2.724982738494873,16.0605426587527,1.377,0.061,0.026,0.068
3109,CHL,1997,11.4376438172391,14433.319774238738,1.1135987043380735,10.2,0.496999979019165,15079.8311950225,14740.18,3.0,0.853,0.933,2.7402708530426025,15.7811009565986,1.299,0.061,0.026,0.068
3110,CHL,1998,11.8075864366811,15079.8311950225,1.0844405889511108,10,0.496999979019165,15259.540847553471,14940.0,3.0,0.853,0.933,2.7556447982788086,15.771289644969,1.301,0.061,0.026,0.068
3111,CHL,1999,12.6522045996008,15259.540847553471,1.0570615530014038,9.7,0.496999979019165,14846.417528318423,15139.81,3.0,0.851,0.935,2.7711048126220703,15.0949570823752,1.216,0.061,0.026,0.068
3112,CHL,2000,12.5909258671039,14846.417528318423,1.0614566802978516,9.2,0.496999979019165,15211.623295604437,15339.62,3.0,0.879,0.935,2.786651849746704,16.0724036282154,1.177,0.061,0.026,0.068
3113,CHL,2001,12.6430976838425,15211.623295604437,1.0655924081802368,8.7,0.496999979019165,15448.008813317989,15512.86,3.0,0.879,0.935,2.80529260635376,15.9131257668038,1.135,0.061,0.026,0.068
3114,CHL,2002,12.7485938739069,15448.008813317989,1.0493985414505005,8.2,0.496999979019165,15509.82477517235,15686.11,3.0,0.879,0.936,2.8240578174591064,16.0730676241399,1.073,0.061,0.026,0.068
3115,CHL,2003,12.1781884394566,15509.82477517235,1.0498450994491575,8,0.496999979019165,15809.17776845465,15859.34,3.0,0.879,0.936,2.8429489135742188,15.7688272670367,1.02,0.061,0.026,0.068
3116,CHL,2004,11.4302095052364,15809.17776845465,1.07859468460083,7.9,0.496999979019165,16478.97278670518,16029.28,3.0,0.879,0.936,2.8619658946990967,16.4239450549758,0.998,0.061,0.026,0.068
3117,CHL,2005,10.9536305505405,16478.97278670518,1.0968046188354492,7.7,0.496999979019165,17137.486041466447,16221.79,3.0,0.877,0.947,2.881110429763794,18.1208899058922,0.987,0.061,0.026,0.068
3118,CHL,2006,10.2971154567969,17137.486041466447,1.1001343727111816,7.6,0.496999979019165,17920.803131219684,16364.13,3.0,0.893,0.948,2.900383234024048,19.6120173267628,0.966,0.061,0.026,0.068
3119,CHL,2007,10.5459552760673,17920.803131219684,1.09778892993927,7.6,0.496999979019165,18487.900735147177,16535.65,3.0,0.893,0.95,2.9197845458984375,20.3790285412133,0.991,0.061,0.026,0.068
3120,CHL,2008,11.2649291903438,18487.900735147177,1.0845997333526611,7.6,0.496999979019165,18804.029363329544,16700.27,3.0,0.893,0.951,2.9393157958984375,18.7092655630745,1.007,0.061,0.026,0.068
3121,CHL,2009,12.8685277947587,18804.029363329544,1.0361649990081787,7.6,0.496999979019165,18184.481377662123,16863.84,3.0,0.887,0.951,2.958977460861206,14.6058605652765,1.011,0.061,0.026,0.068
3122,CHL,2010,12.5461769482963,18184.481377662123,1.0451103448867798,7.5,0.496999979019165,18909.847276205317,16999.47,3.0,0.887,0.954,2.9787709712982178,17.4710062673519,0.999,0.068,0.04,0.083
3123,CHL,2011,12.3111909097858,18909.847276205317,1.0507237911224363,7.4,0.496999979019165,19705.0,17188.98,3.0,0.89,0.954,2.996879816055298,18.9360959983723,0.975,0.068,0.04,0.083
3124,CHL,2012,12.3259315107792,19705.0,1.047960638999939,7.2,0.496999979019165,20690.79623024789,17377.6,3.0,0.894,0.956,3.0150983333587646,18.9910595532311,0.945,0.068,0.04,0.083
3125,CHL,2013,12.7855842175532,20690.79623024789,1.041209101676941,7.1,0.496999979019165,21171.061311926045,17545.37,3.0,0.894,0.96,3.0334279537200928,17.4587728968776,0.963,0.076,0.057,0.097
3126,CHL,2014,13.2263259780646,21171.061311926045,1.02899968624115,7,0.496999979019165,21337.759460089783,17720.43,3.0,0.894,0.961,3.0518689155578613,17.0445012148873,1.03,0.076,0.066,0.09
3127,CHL,2015,13.5921177180299,21337.759460089783,1.0178427696228027,6.8,0.496999979019165,21574.0177869608,17903.54,3.0,0.888,0.956,3.0704219341278076,17.5460829269259,1.013,0.085,0.093,0.1
3128,CHL,2016,14.3426676192841,21574.0177869608,1.0090277194976809,6.7,0.496999979019165,21715.713791676244,18098.52,3.0,0.888,0.956,3.089087963104248,17.4689644143561,1.404,0.085,0.093,0.1
3129,CHL,2017,14.6487131962187,21715.713791676244,1.0,6.5,0.496999979019165,21709.42713934853,18349.61,3.0,0.891,0.957,3.1078670024871826,17.5057946834574,1.761,0.074,0.093,0.1
3130,CHL,2018,14.856473757383,21709.42713934853,1.0161300897598269,6.3,0.496999979019165,22175.66501492856,18680.57,2.0,0.871,0.931,3.126760721206665,18.3955244984111,1.809,0.057,0.044,0.076
3131,CHL,2019,15.2539557255243,22175.66501492856,1.0046815872192385,6,0.496999979019165,21924.40757922929,19035.04,2.0,0.829,0.933,3.145768880844116,17.7188527688584,1.393,0.056,0.04,0.085
3132,CHL,2020,16.0263618695537,21924.40757922929,,5.9,0.496999979019165,20205.86869447819,19384.81,2.0,0.835,0.926,,16.1961693332108,0.405,0.056,0.04,0.085
3133,CHL,2021,14.7373122384899,20205.86869447819,,5.8,0.496999979019165,22324.961433086897,19604.03,3.0,0.839,0.938,,19.676220357285,0.478,0.067,0.044,0.074
3134,CHL,2022,14.7249541091785,22324.961433086897,,5.9,0.496999979019165,22740.72142369102,19715.21,3.0,0.838,0.947,,21.3364673190491,0.514,0.063,0.044,0.058
3135,CHL,2023,,,,,,,,3.0,0.837,0.949,,,,,,
3136,CHN,1950,,,,,0.1535999774932861,,,0.0,0.075,0.098,,,1.785,0.303,0.512,0.36
3137,CHN,1951,,,,,0.1535999774932861,,,0.0,0.075,0.098,,,1.755,0.303,0.512,0.36
3138,CHN,1952,,,,,0.1535999774932861,,,0.0,0.075,0.098,1.1170672178268433,,2.305,0.303,0.512,0.36
3139,CHN,1953,,,,,0.1535999774932861,,,0.0,0.075,0.098,1.130345344543457,,2.047,0.303,0.512,0.36
3140,CHN,1954,,,,,0.1535999774932861,,,0.0,0.074,0.132,1.1437814235687256,,2.252,0.23,0.512,0.36
3141,CHN,1955,,,,,0.1535999774932861,,,0.0,0.074,0.133,1.1573771238327026,,2.25,0.23,0.512,0.36
3142,CHN,1956,,,1.0042624473571775,,0.1535999774932861,,,0.0,0.073,0.131,1.171621322631836,,2.019,0.23,0.512,0.36
3143,CHN,1957,,,0.9891592860221864,,0.1535999774932861,,,0.0,0.07,0.123,1.1860407590866089,,2.403,0.235,0.526,0.36
3144,CHN,1958,,,0.930047869682312,,0.1535999774932861,,,0.0,0.07,0.121,1.200637698173523,,1.952,0.245,0.538,0.36
3145,CHN,1959,,,0.8207459449768066,,0.1535999774932861,,,0.0,0.07,0.122,1.21541428565979,,0.674,0.245,0.538,0.36
3146,CHN,1960,12.6315075001697,,0.7596352100372314,..,0.1535999774932861,,,0.0,0.07,0.122,1.2303727865219116,..,-0.032,0.251,0.559,0.36
3147,CHN,1961,14.4789051745081,,0.6217106580734253,..,0.1535999774932861,,,0.0,0.07,0.122,1.252714991569519,..,0.329,0.251,0.559,0.36
3148,CHN,1962,12.8788529234996,,0.6592656970024109,..,0.1535999774932861,,,0.0,0.07,0.123,1.2754628658294678,..,2.473,0.251,0.559,0.36
3149,CHN,1963,13.7181229514749,,0.745762288570404,..,0.1535999774932861,,,0.0,0.07,0.123,1.2986239194869995,..,3.289,0.251,0.559,0.36
3150,CHN,1964,12.8539417396618,,0.8182940483093262,..,0.1535999774932861,,,0.0,0.07,0.123,1.3222054243087769,..,2.551,0.251,0.559,0.36
3151,CHN,1965,11.9445084043288,,0.8647143840789795,..,0.1535999774932861,,,0.0,0.07,0.121,1.3462152481079102,..,2.662,0.251,0.559,0.36
3152,CHN,1966,12.2410147991543,,0.8419493436813354,..,0.1535999774932861,,,0.0,0.071,0.115,1.3663822412490845,..,2.521,0.259,0.549,0.36
3153,CHN,1967,11.0604206075442,,0.8105828166007996,..,0.1535999774932861,,,0.0,0.071,0.114,1.386851191520691,..,2.435,0.259,0.549,0.36
3154,CHN,1968,11.2910610049216,,0.7536958456039429,..,0.1535999774932861,,,0.0,0.071,0.114,1.407626986503601,..,2.745,0.269,0.549,0.36
3155,CHN,1969,11.8939817876583,,0.7864592671394348,88.5,0.1535999774932861,,,0.0,0.069,0.114,1.4287137985229492,..,2.596,0.269,0.549,0.36
3156,CHN,1970,11.1018656389594,1264.0,0.8468682169914246,84.3,0.1535999774932861,1398.0,818315.0,0.0,0.068,0.114,1.4501166343688965,..,2.614,0.269,0.549,0.36
3157,CHN,1971,11.9839076723017,1398.0,0.8610246777534485,80.3,0.1535999774932861,1446.0,841105.0,0.0,0.068,0.114,1.477851629257202,..,2.37,0.269,0.549,0.36
3158,CHN,1972,12.1533346371993,1446.0,0.8059728145599365,76.4,0.1535999774932861,1431.0,862030.0,0.0,0.068,0.114,1.5061171054840088,..,2.225,0.269,0.549,0.36
3159,CHN,1973,11.6206621748895,1431.0,0.8198423385620117,72.5,0.1535999774932861,1513.0,881940.0,0.0,0.07,0.114,1.534923076629639,..,2.106,0.269,0.549,0.36
3160,CHN,1974,12.1919355977685,1513.0,0.7942821979522705,68.6,0.1535999774932861,1519.0,900350.0,0.0,0.07,0.114,1.5642801523208618,..,1.874,0.269,0.549,0.36
3161,CHN,1975,11.8450875406497,1519.0,0.7967193722724915,64.7,0.1535999774932861,1594.0,916395.0,0.0,0.07,0.115,1.5941985845565796,..,1.609,0.269,0.549,0.36
3162,CHN,1976,12.8173436664885,1594.0,0.7302166223526001,60.9,0.1535999774932861,1519.0,930685.0,0.0,0.07,0.115,1.6236088275909424,..,1.48,0.269,0.549,0.36
3163,CHN,1977,12.6866130122258,1519.0,0.7325071096420288,57.3,0.1535999774932861,1583.0,943455.0,0.0,0.069,0.121,1.6535615921020508,..,1.333,0.285,0.549,0.419
3164,CHN,1978,13.0427702996092,1583.0,0.768295168876648,54,0.1535999774932861,1744.0,956165.0,0.0,0.076,0.143,1.6840670108795166,..,1.323,0.3,0.549,0.419
3165,CHN,1979,13.9218932606155,1744.0,0.7794339656829834,51.2,0.1535999774932861,1859.0,969005.0,0.0,0.093,0.196,1.7136608362197876,..,1.404,0.324,0.55,0.465
3166,CHN,1980,13.9021259002981,1859.0,0.7679000496864319,48.8,0.1535999774932861,1930.0,981235.0,0.0,0.098,0.215,1.7374356985092163,..,1.439,0.414,0.652,0.607
3167,CHN,1981,13.3375128925921,1930.0,0.7467207908630371,46.8,0.1535999774932861,1962.0,993861.0,0.0,0.098,0.22,1.7590692043304443,..,1.5,0.428,0.651,0.616
3168,CHN,1982,13.3720930232558,1962.0,0.7631188035011292,45.3,0.1535999774932861,2128.0,1000281.0,0.0,0.098,0.22,1.7809720039367676,..,1.654,0.428,0.651,0.616
3169,CHN,1983,14.1218400331538,2128.0,0.7751379609107971,44.1,0.1535999774932861,2227.0,1023288.0,0.0,0.098,0.22,1.803147554397583,..,1.379,0.46,0.668,0.616
3170,CHN,1984,15.2350392189128,2227.0,0.8098688125610352,43.4,0.1535999774932861,2444.0,1036825.0,0.0,0.098,0.22,1.825599193572998,..,1.474,0.46,0.668,0.616
3171,CHN,1985,14.3726894766287,2444.0,0.8181995749473572,43,0.1535999774932861,2619.0,1051040.0,0.0,0.098,0.22,1.8483303785324097,..,1.56,0.474,0.668,0.616
3172,CHN,1986,14.0093504694474,2619.0,0.8236706852912903,43,0.1535999774932861,2748.0,1066790.0,0.0,0.103,0.22,1.869394302368164,..,1.7,0.479,0.668,0.637
3173,CHN,1987,13.2616164183632,2748.0,0.8421975374221802,43.1,0.1535999774932861,2931.0,1084035.0,0.0,0.104,0.22,1.890698194503784,..,1.793,0.479,0.668,0.637
3174,CHN,1988,12.6479640151515,2931.0,0.8254260420799255,43.3,0.1535999774932861,3045.0,1101630.0,0.0,0.104,0.22,1.91224467754364,..,1.65,0.479,0.668,0.637
3175,CHN,1989,13.3410807669959,3045.0,0.7869119048118591,43.3,0.1535999774932861,3022.0,1118650.0,0.0,0.101,0.213,1.9340369701385496,..,1.684,0.479,0.668,0.637
3176,CHN,1990,13.8241951178238,3022.0,0.7560407519340515,43.3,0.1535999774932861,2982.0,1135185.0,0.0,0.094,0.213,1.956077456474304,..,1.742,0.513,0.668,0.637
3177,CHN,1991,14.1652583265748,2982.0,0.7508937120437622,42.9,0.1535999774932861,3051.3151251535655,1149978.85,0.0,0.094,0.213,1.991196870803833,..,1.223,0.513,0.668,0.637
3178,CHN,1992,14.5924617887132,3051.3151251535655,0.7668576240539551,42.3,0.1535999774932861,3227.744141541462,1163362.82,0.0,0.097,0.217,2.026946783065796,..,1.119,0.527,0.668,0.644
3179,CHN,1993,14.5079383691097,3227.744141541462,0.7914118766784668,41.3,0.1535999774932861,3506.48009477448,1176726.93,0.0,0.101,0.22,2.0633385181427,..,1.02,0.559,0.668,0.644
3180,CHN,1994,14.2435256701499,3506.48009477448,0.8032541871070862,40.1,0.1535999774932861,3730.164094416436,1189961.97,0.0,0.101,0.219,2.100383758544922,..,0.924,0.576,0.668,0.644
3181,CHN,1995,13.4546321618702,3730.164094416436,0.8243414163589478,38.7,0.1535999774932861,3999.729180990004,1202581.43,0.0,0.102,0.222,2.138093948364258,..,0.909,0.576,0.668,0.644
3182,CHN,1996,13.3454091227604,3999.729180990004,0.8300266265869141,37.2,0.1535999774932861,4219.644172416151,1215171.1,0.0,0.102,0.224,2.1720845699310303,..,0.856,0.576,0.668,0.644
3183,CHN,1997,13.9060143346837,4219.644172416151,0.8244835138320923,35.6,0.1535999774932861,4310.828198416168,1227452.97,0.0,0.102,0.227,2.206615447998047,..,0.794,0.576,0.668,0.644
3184,CHN,1998,15.0970314649113,4310.828198416168,0.7757197022438049,33.8,0.1535999774932861,4309.847175568261,1238722.12,0.0,0.102,0.229,2.2416954040527344,..,0.764,0.576,0.668,0.644
3185,CHN,1999,16.5121269789853,4309.847175568261,0.7661134600639343,31.9,0.1535999774932861,4466.736250214565,1248899.1,0.0,0.102,0.225,2.2773330211639404,..,0.722,0.593,0.668,0.644
3186,CHN,2000,16.9834545142268,4466.736250214565,0.7750580310821533,30,0.1535999774932861,4730.354351202304,1258400.92,0.0,0.101,0.227,2.313537359237671,..,0.765,0.598,0.684,0.644
3187,CHN,2001,16.56557352932,4730.354351202304,0.7853043079376221,27.8,0.1535999774932861,4995.144724820601,1267177.95,0.0,0.101,0.231,2.329683542251587,..,0.671,0.598,0.684,0.644
3188,CHN,2002,16.2233328656845,4995.144724820601,0.8143099546432495,25.6,0.1535999774932861,5343.112257824781,1275379.1,0.0,0.102,0.241,2.345942497253418,..,0.599,0.598,0.684,0.644
3189,CHN,2003,15.4631349581316,5343.112257824781,0.8248791098594666,23.5,0.1535999774932861,5649.4632391271925,1283063.96,0.0,0.102,0.244,2.3623151779174805,..,0.587,0.598,0.684,0.644
3190,CHN,2004,14.7768955354751,5649.4632391271925,0.8474859595298767,21.3,0.1535999774932861,6067.591161370288,1290619.75,0.0,0.103,0.244,2.3788018226623535,..,0.581,0.598,0.684,0.644
3191,CHN,2005,14.9800297513263,6067.591161370288,0.8708186149597168,19.4,0.1535999774932861,6626.591821130525,1298245.04,0.0,0.094,0.185,2.3954036235809326,8.45243795005463,0.632,0.554,0.635,0.638
3192,CHN,2006,15.0329501874396,6626.591821130525,0.9148180484771729,17.7,0.1535999774932861,7271.035651970811,1305115.74,0.0,0.094,0.183,2.404458522796631,8.9294828249282,0.589,0.554,0.635,0.638
3193,CHN,2007,14.8435861590045,7271.035651970811,0.962917983531952,16.1,0.1535999774932861,7895.712892697418,1311877.23,0.0,0.094,0.182,2.4135477542877197,9.62573731753299,0.585,0.554,0.635,0.638
3194,CHN,2008,14.7289171300496,7895.712892697418,0.9719170928001404,14.8,0.1535999774932861,8190.112094505943,1318559.28,0.0,0.095,0.185,2.422671318054199,9.94341352833548,0.62,0.553,0.631,0.645
3195,CHN,2009,14.9931908239159,8190.112094505943,0.9869419932365416,13.6,0.1535999774932861,8734.04062380443,1324993.12,0.0,0.094,0.189,2.4318294525146484,10.1348503817539,0.681,0.551,0.631,0.637
3196,CHN,2010,14.837784222569,8734.04062380443,1.0196994543075562,12.5,0.1535999774932861,9658.41859928433,1331357.45,0.0,0.094,0.182,2.4410219192504883,10.0382796577366,0.661,0.551,0.631,0.644
3197,CHN,2011,15.511543498627,9658.41859928433,1.0219509601593018,11.5,0.1535999774932861,10221.0,1339548.68,0.0,0.094,0.18,2.4754698276519775,10.1512000219484,0.62,0.551,0.631,0.644
3198,CHN,2012,15.9047696976095,10221.0,0.9924126267433168,10.5,0.1535999774932861,10946.83397149056,1349537.02,0.0,0.094,0.184,2.510403633117676,10.0894667610088,0.738,0.541,0.618,0.626
3199,CHN,2013,15.9462837052091,10946.83397149056,1.0086846351623535,9.7,0.1535999774932861,11731.294597488408,1357519.74,0.0,0.086,0.18,2.545830488204956,9.7321625039509,0.643,0.49,0.574,0.549
3200,CHN,2014,15.8783188765672,11731.294597488408,1.024834156036377,8.9,0.1535999774932861,12515.198304795971,1366654.2,0.0,0.084,0.175,2.57462215423584,9.49826837509792,0.65,0.486,0.574,0.542
3201,CHN,2015,16.2578121496943,12515.198304795971,1.0164047479629517,8.2,0.1535999774932861,13325.431748191117,1373405.76,0.0,0.082,0.176,2.5990278720855713,9.19468038601503,0.526,0.481,0.566,0.534
3202,CHN,2016,16.4004661104345,13325.431748191117,1.0133864879608154,7.6,0.1535999774932861,14138.954637273522,1382401.21,0.0,0.08,0.173,2.6236650943756104,8.94556190414739,0.605,0.481,0.566,0.534
3203,CHN,2017,16.501760892272,14138.954637273522,1.0,7,0.1535999774932861,15030.447422313577,1390135.72,0.0,0.078,0.169,2.648535966873169,9.24872439343925,0.575,0.482,0.556,0.534
3204,CHN,2018,16.8365384091475,15030.447422313577,0.9682919383049012,6.4,0.1535999774932861,15977.007798620576,1395397.96,0.0,0.077,0.168,2.67364239692688,8.89089034445248,0.366,0.476,0.556,0.512
3205,CHN,2019,17.1510123948127,15977.007798620576,0.9668113589286804,6,0.1535999774932861,16879.53970153226,1400034.69,0.0,0.075,0.16,2.6989870071411133,8.32942550168391,0.269,0.462,0.556,0.48
3206,CHN,2020,17.6037978191606,16879.53970153226,,5.5,0.1535999774932861,17225.968276942745,1402060.16,0.0,0.075,0.14,,7.92409749807608,0.094,0.457,0.52,0.465
3207,CHN,2021,16.3512045683208,17225.968276942745,,5.1,0.1535999774932861,18666.604569482603,1402536.74,0.0,0.077,0.143,,7.79829641266187,-0.048,0.468,0.543,0.488
3208,CHN,2022,16.6626986358672,18666.604569482603,,4.8,0.1535999774932861,19238.17878269338,1401692.8,0.0,0.075,0.146,,7.51799464421188,-0.129,0.465,0.518,0.483
3209,CHN,2023,,,,,,,,0.0,0.074,0.124,,,,,,
3210,CIV,1950,,,,,,,,0.0,0.108,0.29,,,2.681,0.286,0.478,0.3
3211,CIV,1951,,,,,,,,0.0,0.107,0.29,,,2.671,0.286,0.478,0.3
3212,CIV,1952,,,,,,,,0.0,0.114,0.291,,,2.691,0.286,0.478,0.3
3213,CIV,1953,,,,,,,,0.0,0.114,0.291,,,2.738,0.286,0.478,0.3
3214,CIV,1954,,,,,,,,0.0,0.114,0.291,,,2.809,0.286,0.478,0.3
3215,CIV,1955,,,,,,,,0.0,0.114,0.291,,,2.888,0.286,0.478,0.3
3216,CIV,1956,,,,,,,,0.0,0.114,0.291,,,2.978,0.286,0.478,0.3
3217,CIV,1957,,,,,,,,0.0,0.151,0.291,,,3.074,0.286,0.478,0.3
3218,CIV,1958,,,,,,,,0.0,0.147,0.291,,,3.181,0.286,0.478,0.3
3219,CIV,1959,,,,,,,,0.0,0.142,0.291,,,3.338,0.286,0.478,0.3
3220,CIV,1960,7.93812644171078,,,208.3,,,,1.0,0.146,0.445,1.038387417793274,..,3.566,0.715,0.894,0.817
3221,CIV,1961,8.87139590629046,,,203.2,0.7838000059127808,,,1.0,0.188,0.451,1.0385587215423584,..,3.727,0.715,0.894,0.817
3222,CIV,1962,9.46881139333509,,,198.1,0.7838000059127808,,,1.0,0.188,0.448,1.0387300252914429,..,3.832,0.715,0.894,0.817
3223,CIV,1963,9.42467992136692,,,193,0.7838000059127808,,,1.0,0.188,0.448,1.0389013290405271,..,3.859,0.715,0.894,0.817
3224,CIV,1964,10.0301526079251,,1.1144790649414062,188.1,0.7838000059127808,,,1.0,0.188,0.448,1.0390727519989014,..,3.864,0.715,0.894,0.817
3225,CIV,1965,10.7808338900222,,0.9956823587417604,183.6,0.7838000059127808,,,0.0,0.186,0.448,1.0392441749572754,..,3.866,0.715,0.894,0.817
