,year,v2x_regime,v2x_polyarchy,v2x_liberal,country
17573,1993,1.0,0.443,0.643,GMB
17574,1994,1.0,0.207,0.389,GMB
17575,1995,0.0,0.1,0.258,GMB
17576,1996,1.0,0.13,0.258,GMB
17577,1997,1.0,0.248,0.321,GMB
17578,1998,1.0,0.258,0.322,GMB
17579,1999,1.0,0.26,0.317,GMB
17580,2000,1.0,0.257,0.309,GMB
17581,2001,1.0,0.256,0.308,GMB
17582,2002,1.0,0.257,0.302,GMB
17583,2003,1.0,0.258,0.296,GMB
17584,2004,1.0,0.258,0.289,GMB
17585,2005,1.0,0.258,0.289,GMB
17586,2006,1.0,0.253,0.284,GMB
17587,2007,1.0,0.243,0.29,GMB
17588,2008,1.0,0.243,0.287,GMB
17589,2009,1.0,0.243,0.287,GMB
17590,2010,1.0,0.242,0.287,GMB
17591,2011,1.0,0.243,0.287,GMB
17592,2012,1.0,0.243,0.284,GMB
17593,2013,1.0,0.24,0.259,GMB
17594,2014,1.0,0.242,0.26,GMB
17595,2015,1.0,0.242,0.265,GMB
17596,2016,1.0,0.249,0.265,GMB
17597,2017,2.0,0.5,0.733,GMB
17598,2018,2.0,0.533,0.749,GMB
17599,2019,2.0,0.526,0.774,GMB
17600,2020,1.0,0.496,0.781,GMB
17601,2021,2.0,0.503,0.792,GMB
17602,2022,2.0,0.626,0.785,GMB
17603,2023,2.0,0.64,0.795,GMB
17605,1990,1.0,0.311,0.276,GEO
17606,1991,1.0,0.325,0.288,GEO
17607,1992,1.0,0.256,0.242,GEO
17608,1993,1.0,0.354,0.309,GEO
17609,1994,1.0,0.361,0.322,GEO
17610,1995,1.0,0.363,0.372,GEO
17611,1996,1.0,0.38,0.431,GEO
17612,1997,1.0,0.377,0.426,GEO
17613,1998,1.0,0.379,0.445,GEO
17614,1999,1.0,0.377,0.454,GEO
17615,2000,1.0,0.372,0.432,GEO
17616,2001,1.0,0.38,0.432,GEO
17617,2002,1.0,0.38,0.432,GEO
17618,2003,1.0,0.38,0.461,GEO
17619,2004,2.0,0.553,0.586,GEO
17620,2005,2.0,0.555,0.627,GEO
17621,2006,2.0,0.553,0.636,GEO
17622,2007,2.0,0.542,0.633,GEO
17623,2008,1.0,0.498,0.625,GEO
17624,2009,1.0,0.498,0.626,GEO
17625,2010,2.0,0.501,0.625,GEO
17626,2011,2.0,0.505,0.627,GEO
17627,2012,2.0,0.517,0.647,GEO
17628,2013,2.0,0.618,0.702,GEO
17629,2014,2.0,0.667,0.714,GEO
17630,2015,2.0,0.669,0.729,GEO
17631,2016,2.0,0.682,0.732,GEO
17632,2017,2.0,0.674,0.715,GEO
17633,2018,2.0,0.664,0.762,GEO
17634,2019,2.0,0.625,0.743,GEO
17635,2020,2.0,0.618,0.737,GEO
17636,2021,2.0,0.604,0.724,GEO
17637,2022,2.0,0.606,0.739,GEO
17638,2023,2.0,0.583,0.752,GEO
17690,1950,0.0,0.007,0.05,GNB
17691,1951,0.0,0.007,0.05,GNB
17692,1952,0.0,0.007,0.05,GNB
17693,1953,0.0,0.007,0.05,GNB
17694,1954,0.0,0.007,0.05,GNB
17695,1955,0.0,0.007,0.05,GNB
17696,1956,0.0,0.009,0.05,GNB
17697,1957,0.0,0.009,0.05,GNB
17698,1958,0.0,0.009,0.05,GNB
17699,1959,0.0,0.009,0.05,GNB
17700,1960,0.0,0.012,0.049,GNB
17701,1961,0.0,0.012,0.05,GNB
17702,1962,0.0,0.012,0.05,GNB
17703,1963,0.0,0.012,0.05,GNB
17704,1964,0.0,0.012,0.05,GNB
17705,1965,0.0,0.012,0.05,GNB
17706,1966,0.0,0.012,0.05,GNB
17707,1967,0.0,0.012,0.05,GNB
17708,1968,0.0,0.012,0.05,GNB
17709,1969,0.0,0.012,0.05,GNB
17710,1970,0.0,0.012,0.049,GNB
17711,1971,0.0,0.012,0.049,GNB
17712,1972,0.0,0.012,0.095,GNB
17713,1973,0.0,0.08,0.087,GNB
17714,1974,0.0,0.113,0.162,GNB
17715,1975,0.0,0.115,0.179,GNB
17716,1976,0.0,0.115,0.179,GNB
17717,1977,0.0,0.126,0.179,GNB
17718,1978,0.0,0.126,0.179,GNB
17719,1979,0.0,0.126,0.179,GNB
17720,1980,0.0,0.121,0.17,GNB
17721,1981,0.0,0.094,0.152,GNB
17722,1982,0.0,0.094,0.152,GNB
17723,1983,0.0,0.094,0.152,GNB
17724,1984,0.0,0.094,0.152,GNB
17725,1985,0.0,0.094,0.152,GNB
17726,1986,0.0,0.094,0.157,GNB
17727,1987,0.0,0.094,0.157,GNB
17728,1988,0.0,0.094,0.157,GNB
17729,1989,0.0,0.094,0.157,GNB
17730,1990,0.0,0.101,0.16,GNB
17731,1991,0.0,0.101,0.16,GNB
17732,1992,0.0,0.131,0.174,GNB
17733,1993,0.0,0.159,0.245,GNB
17734,1994,1.0,0.25,0.368,GNB
17735,1995,1.0,0.36,0.456,GNB
17736,1996,1.0,0.36,0.456,GNB
17737,1997,1.0,0.36,0.451,GNB
17738,1998,1.0,0.358,0.456,GNB
17739,1999,1.0,0.362,0.445,GNB
17740,2000,1.0,0.425,0.449,GNB
17741,2001,1.0,0.432,0.464,GNB
17742,2002,1.0,0.438,0.472,GNB
17743,2003,1.0,0.376,0.435,GNB
17744,2004,1.0,0.373,0.469,GNB
17745,2005,1.0,0.452,0.513,GNB
17746,2006,1.0,0.449,0.52,GNB
17747,2007,1.0,0.449,0.519,GNB
17748,2008,1.0,0.402,0.475,GNB
17749,2009,1.0,0.451,0.518,GNB
17750,2010,1.0,0.444,0.521,GNB
17751,2011,1.0,0.447,0.517,GNB
17752,2012,1.0,0.326,0.391,GNB
17753,2013,0.0,0.288,0.527,GNB
17754,2014,1.0,0.439,0.54,GNB
17755,2015,2.0,0.501,0.534,GNB
17756,2016,2.0,0.503,0.529,GNB
17757,2017,2.0,0.5,0.53,GNB
17758,2018,2.0,0.514,0.556,GNB
17759,2019,2.0,0.531,0.566,GNB
17760,2020,2.0,0.535,0.563,GNB
17761,2021,2.0,0.536,0.552,GNB
17762,2022,1.0,0.381,0.346,GNB
17763,2023,1.0,0.43,0.439,GNB
17815,1950,0.0,0.305,0.602,JAM
17816,1951,0.0,0.305,0.602,JAM
17817,1952,0.0,0.306,0.602,JAM
17818,1953,1.0,0.422,0.618,JAM
17819,1954,1.0,0.482,0.625,JAM
17820,1955,1.0,0.49,0.633,JAM
17821,1956,2.0,0.526,0.633,JAM
17822,1957,2.0,0.526,0.633,JAM
17823,1958,2.0,0.526,0.633,JAM
17824,1959,2.0,0.515,0.633,JAM
17825,1960,2.0,0.51,0.659,JAM
17826,1961,2.0,0.51,0.659,JAM
17827,1962,2.0,0.549,0.711,JAM
17828,1963,2.0,0.553,0.714,JAM
17829,1964,2.0,0.553,0.714,JAM
17830,1965,2.0,0.548,0.712,JAM
17831,1966,2.0,0.548,0.712,JAM
17832,1967,2.0,0.524,0.701,JAM
17833,1968,2.0,0.519,0.701,JAM
17834,1969,2.0,0.519,0.701,JAM
17835,1970,2.0,0.524,0.718,JAM
17836,1971,2.0,0.524,0.718,JAM
17837,1972,2.0,0.526,0.722,JAM
17838,1973,2.0,0.517,0.74,JAM
17839,1974,2.0,0.515,0.738,JAM
17840,1975,2.0,0.513,0.737,JAM
17841,1976,2.0,0.514,0.737,JAM
17842,1977,1.0,0.479,0.737,JAM
17843,1978,1.0,0.47,0.737,JAM
17844,1979,1.0,0.478,0.737,JAM
17845,1980,2.0,0.503,0.733,JAM
17846,1981,1.0,0.478,0.737,JAM
17847,1982,1.0,0.478,0.737,JAM
17848,1983,1.0,0.481,0.737,JAM
17849,1984,2.0,0.534,0.737,JAM
17850,1985,2.0,0.537,0.737,JAM
17851,1986,2.0,0.537,0.737,JAM
17852,1987,2.0,0.537,0.737,JAM
17853,1988,2.0,0.537,0.745,JAM
17854,1989,2.0,0.56,0.745,JAM
17855,1990,2.0,0.577,0.757,JAM
17856,1991,2.0,0.577,0.757,JAM
17857,1992,2.0,0.577,0.759,JAM
17858,1993,2.0,0.62,0.759,JAM
17859,1994,2.0,0.638,0.759,JAM
17860,1995,2.0,0.641,0.759,JAM
17861,1996,2.0,0.645,0.759,JAM
17862,1997,2.0,0.651,0.759,JAM
17863,1998,2.0,0.678,0.759,JAM
17864,1999,2.0,0.678,0.759,JAM
17865,2000,2.0,0.683,0.813,JAM
17866,2001,2.0,0.683,0.813,JAM
17867,2002,2.0,0.706,0.813,JAM
17868,2003,2.0,0.751,0.827,JAM
17869,2004,2.0,0.751,0.827,JAM
17870,2005,2.0,0.756,0.837,JAM
17871,2006,2.0,0.763,0.837,JAM
17872,2007,2.0,0.767,0.842,JAM
17873,2008,2.0,0.776,0.842,JAM
17874,2009,2.0,0.776,0.842,JAM
17875,2010,2.0,0.776,0.844,JAM
17876,2011,2.0,0.773,0.846,JAM
17877,2012,2.0,0.785,0.85,JAM
17878,2013,2.0,0.801,0.848,JAM
17879,2014,2.0,0.801,0.848,JAM
17880,2015,2.0,0.801,0.848,JAM
17881,2016,2.0,0.809,0.848,JAM
17882,2017,2.0,0.815,0.862,JAM
17883,2018,2.0,0.811,0.847,JAM
17884,2019,3.0,0.814,0.869,JAM
17885,2020,2.0,0.814,0.867,JAM
17886,2021,2.0,0.806,0.863,JAM
17887,2022,2.0,0.803,0.874,JAM
17888,2023,2.0,0.803,0.85,JAM
17890,1990,1.0,0.246,0.375,KAZ
17891,1991,1.0,0.29,0.407,KAZ
17892,1992,1.0,0.303,0.412,KAZ
17893,1993,1.0,0.304,0.421,KAZ
17894,1994,1.0,0.303,0.397,KAZ
17895,1995,1.0,0.29,0.35,KAZ
17896,1996,1.0,0.285,0.313,KAZ
17897,1997,1.0,0.296,0.317,KAZ
17898,1998,1.0,0.289,0.317,KAZ
17899,1999,1.0,0.272,0.316,KAZ
17900,2000,1.0,0.272,0.313,KAZ
17901,2001,1.0,0.258,0.313,KAZ
17902,2002,1.0,0.252,0.315,KAZ
17903,2003,1.0,0.248,0.307,KAZ
17904,2004,1.0,0.246,0.313,KAZ
17905,2005,1.0,0.239,0.315,KAZ
17906,2006,1.0,0.244,0.317,KAZ
17907,2007,1.0,0.242,0.318,KAZ
17908,2008,1.0,0.242,0.322,KAZ
17909,2009,1.0,0.242,0.322,KAZ
17910,2010,1.0,0.238,0.319,KAZ
17911,2011,1.0,0.234,0.315,KAZ
17912,2012,1.0,0.235,0.291,KAZ
17913,2013,1.0,0.231,0.286,KAZ
17914,2014,1.0,0.232,0.283,KAZ
17915,2015,1.0,0.236,0.287,KAZ
17916,2016,1.0,0.245,0.292,KAZ
17917,2017,1.0,0.236,0.29,KAZ
17918,2018,1.0,0.234,0.279,KAZ
17919,2019,1.0,0.236,0.289,KAZ
17920,2020,1.0,0.24,0.301,KAZ
17921,2021,1.0,0.252,0.308,KAZ
17922,2022,1.0,0.265,0.341,KAZ
17923,2023,1.0,0.271,0.344,KAZ
17925,1990,0.0,0.257,0.364,KGZ
17926,1991,0.0,0.291,0.41,KGZ
17927,1992,0.0,0.351,0.45,KGZ
17928,1993,0.0,0.341,0.456,KGZ
17929,1994,0.0,0.32,0.447,KGZ
17930,1995,1.0,0.303,0.43,KGZ
17931,1996,1.0,0.294,0.427,KGZ
17932,1997,1.0,0.289,0.413,KGZ
17933,1998,1.0,0.29,0.423,KGZ
17934,1999,1.0,0.287,0.423,KGZ
17935,2000,1.0,0.288,0.418,KGZ
17936,2001,1.0,0.286,0.414,KGZ
17937,2002,1.0,0.285,0.411,KGZ
17938,2003,1.0,0.284,0.402,KGZ
17939,2004,1.0,0.284,0.402,KGZ
17940,2005,1.0,0.324,0.429,KGZ
17941,2006,1.0,0.333,0.441,KGZ
17942,2007,1.0,0.318,0.392,KGZ
17943,2008,1.0,0.305,0.369,KGZ
17944,2009,1.0,0.298,0.368,KGZ
17945,2010,1.0,0.383,0.553,KGZ
17946,2011,1.0,0.473,0.634,KGZ
17947,2012,1.0,0.459,0.619,KGZ
17948,2013,1.0,0.446,0.63,KGZ
17949,2014,1.0,0.445,0.628,KGZ
17950,2015,1.0,0.456,0.615,KGZ
17951,2016,1.0,0.452,0.594,KGZ
17952,2017,1.0,0.453,0.584,KGZ
17953,2018,1.0,0.467,0.628,KGZ
17954,2019,1.0,0.446,0.624,KGZ
17955,2020,1.0,0.39,0.539,KGZ
17956,2021,1.0,0.409,0.507,KGZ
17957,2022,1.0,0.379,0.499,KGZ
17958,2023,1.0,0.35,0.407,KGZ
18010,1950,1.0,0.19,0.348,LAO
18011,1951,1.0,0.201,0.348,LAO
18012,1952,1.0,0.202,0.348,LAO
18013,1953,1.0,0.212,0.335,LAO
18014,1954,1.0,0.216,0.334,LAO
18015,1955,1.0,0.23,0.325,LAO
18016,1956,1.0,0.229,0.325,LAO
18017,1957,1.0,0.265,0.351,LAO
18018,1958,1.0,0.314,0.351,LAO
18019,1959,1.0,0.295,0.351,LAO
18020,1960,1.0,0.27,0.335,LAO
18021,1961,1.0,0.217,0.31,LAO
18022,1962,1.0,0.217,0.31,LAO
18023,1963,1.0,0.216,0.31,LAO
18024,1964,1.0,0.22,0.306,LAO
18025,1965,1.0,0.166,0.306,LAO
18026,1966,1.0,0.169,0.306,LAO
18027,1967,1.0,0.238,0.306,LAO
18028,1968,1.0,0.238,0.306,LAO
18029,1969,1.0,0.238,0.306,LAO
18030,1970,1.0,0.24,0.306,LAO
18031,1971,1.0,0.238,0.306,LAO
18032,1972,1.0,0.234,0.306,LAO
18033,1973,1.0,0.234,0.306,LAO
18034,1974,1.0,0.23,0.306,LAO
18035,1975,1.0,0.129,0.197,LAO
18036,1976,0.0,0.069,0.199,LAO
18037,1977,0.0,0.069,0.2,LAO
18038,1978,0.0,0.069,0.2,LAO
18039,1979,0.0,0.069,0.2,LAO
18040,1980,0.0,0.069,0.2,LAO
18041,1981,0.0,0.069,0.2,LAO
18042,1982,0.0,0.069,0.2,LAO
18043,1983,0.0,0.069,0.2,LAO
18044,1984,0.0,0.069,0.2,LAO
18045,1985,0.0,0.069,0.2,LAO
18046,1986,0.0,0.069,0.208,LAO
18047,1987,0.0,0.069,0.21,LAO
18048,1988,0.0,0.069,0.21,LAO
18049,1989,1.0,0.113,0.262,LAO
18050,1990,1.0,0.116,0.259,LAO
18051,1991,0.0,0.085,0.254,LAO
18052,1992,0.0,0.085,0.237,LAO
18053,1993,0.0,0.085,0.25,LAO
18054,1994,0.0,0.085,0.254,LAO
18055,1995,0.0,0.085,0.255,LAO
18056,1996,0.0,0.085,0.258,LAO
18057,1997,0.0,0.086,0.258,LAO
18058,1998,0.0,0.087,0.258,LAO
18059,1999,0.0,0.087,0.26,LAO
18060,2000,0.0,0.087,0.259,LAO
18061,2001,0.0,0.087,0.259,LAO
18062,2002,0.0,0.091,0.258,LAO
18063,2003,0.0,0.091,0.259,LAO
18064,2004,0.0,0.091,0.259,LAO
18065,2005,0.0,0.091,0.259,LAO
18066,2006,0.0,0.091,0.26,LAO
18067,2007,0.0,0.091,0.261,LAO
18068,2008,0.0,0.091,0.261,LAO
18069,2009,0.0,0.091,0.261,LAO
18070,2010,0.0,0.091,0.261,LAO
18071,2011,0.0,0.09,0.261,LAO
18072,2012,0.0,0.09,0.261,LAO
18073,2013,0.0,0.091,0.263,LAO
18074,2014,0.0,0.091,0.263,LAO
18075,2015,0.0,0.09,0.263,LAO
18076,2016,0.0,0.094,0.263,LAO
18077,2017,0.0,0.125,0.267,LAO
18078,2018,0.0,0.126,0.255,LAO
18079,2019,0.0,0.127,0.317,LAO
18080,2020,0.0,0.126,0.257,LAO
18081,2021,0.0,0.134,0.307,LAO
18082,2022,0.0,0.134,0.343,LAO
18083,2023,0.0,0.132,0.3,LAO
18162,1951,0.0,0.06,0.286,LBY
18163,1952,0.0,0.071,0.392,LBY
18164,1953,0.0,0.067,0.401,LBY
18165,1954,0.0,0.067,0.417,LBY
18166,1955,0.0,0.067,0.456,LBY
18167,1956,0.0,0.102,0.456,LBY
18168,1957,0.0,0.103,0.456,LBY
18169,1958,0.0,0.103,0.456,LBY
18170,1959,0.0,0.103,0.456,LBY
18171,1960,0.0,0.105,0.456,LBY
18172,1961,0.0,0.105,0.456,LBY
18173,1962,0.0,0.105,0.456,LBY
18174,1963,0.0,0.136,0.456,LBY
18175,1964,0.0,0.136,0.453,LBY
18176,1965,0.0,0.14,0.454,LBY
18177,1966,0.0,0.142,0.454,LBY
18178,1967,0.0,0.141,0.454,LBY
18179,1968,0.0,0.141,0.447,LBY
18180,1969,0.0,0.087,0.263,LBY
18181,1970,0.0,0.072,0.097,LBY
18182,1971,0.0,0.072,0.091,LBY
18183,1972,0.0,0.072,0.091,LBY
18184,1973,0.0,0.072,0.091,LBY
18185,1974,0.0,0.072,0.117,LBY
18186,1975,0.0,0.072,0.086,LBY
18187,1976,0.0,0.072,0.086,LBY
18188,1977,0.0,0.072,0.212,LBY
18189,1978,0.0,0.072,0.161,LBY
18190,1979,0.0,0.072,0.162,LBY
18191,1980,0.0,0.072,0.162,LBY
18192,1981,0.0,0.072,0.162,LBY
18193,1982,0.0,0.072,0.162,LBY
18194,1983,0.0,0.072,0.162,LBY
18195,1984,0.0,0.072,0.162,LBY
18196,1985,0.0,0.072,0.162,LBY
18197,1986,0.0,0.072,0.164,LBY
18198,1987,0.0,0.072,0.164,LBY
18199,1988,0.0,0.072,0.164,LBY
18200,1989,0.0,0.072,0.164,LBY
18201,1990,0.0,0.072,0.164,LBY
18202,1991,0.0,0.072,0.164,LBY
18203,1992,0.0,0.072,0.166,LBY
18204,1993,0.0,0.072,0.166,LBY
18205,1994,0.0,0.072,0.166,LBY
18206,1995,0.0,0.072,0.162,LBY
18207,1996,0.0,0.072,0.162,LBY
18208,1997,0.0,0.072,0.162,LBY
18209,1998,0.0,0.072,0.162,LBY
18210,1999,0.0,0.072,0.162,LBY
18211,2000,0.0,0.072,0.162,LBY
18212,2001,0.0,0.072,0.162,LBY
18213,2002,0.0,0.072,0.162,LBY
18214,2003,0.0,0.072,0.145,LBY
18215,2004,0.0,0.072,0.145,LBY
18216,2005,0.0,0.072,0.145,LBY
18217,2006,0.0,0.072,0.145,LBY
18218,2007,0.0,0.072,0.146,LBY
18219,2008,0.0,0.072,0.145,LBY
18220,2009,0.0,0.072,0.145,LBY
18221,2010,0.0,0.072,0.152,LBY
18222,2011,0.0,0.176,0.16,LBY
18223,2012,1.0,0.33,0.475,LBY
18224,2013,2.0,0.541,0.466,LBY
18225,2014,0.0,0.28,0.444,LBY
18226,2015,0.0,0.284,0.426,LBY
18227,2016,0.0,0.284,0.425,LBY
18228,2017,0.0,0.273,0.422,LBY
18229,2018,0.0,0.267,0.384,LBY
18230,2019,0.0,0.265,0.374,LBY
18231,2020,0.0,0.265,0.369,LBY
18232,2021,0.0,0.218,0.346,LBY
18233,2022,0.0,0.207,0.299,LBY
18234,2023,0.0,0.196,0.29,LBY
18369,1950,0.0,0.05,0.265,MDG
18370,1951,0.0,0.05,0.265,MDG
18371,1952,0.0,0.056,0.265,MDG
18372,1953,0.0,0.056,0.265,MDG
18373,1954,0.0,0.056,0.265,MDG
18374,1955,0.0,0.056,0.265,MDG
18375,1956,0.0,0.063,0.265,MDG
18376,1957,0.0,0.132,0.265,MDG
18377,1958,0.0,0.132,0.268,MDG
18378,1959,0.0,0.136,0.26,MDG
18379,1960,0.0,0.15,0.307,MDG
18380,1961,1.0,0.18,0.321,MDG
18381,1962,1.0,0.254,0.321,MDG
18382,1963,1.0,0.254,0.321,MDG
18383,1964,1.0,0.254,0.321,MDG
18384,1965,1.0,0.25,0.321,MDG
18385,1966,1.0,0.249,0.321,MDG
18386,1967,1.0,0.249,0.321,MDG
18387,1968,1.0,0.249,0.321,MDG
18388,1969,1.0,0.249,0.321,MDG
18389,1970,1.0,0.249,0.322,MDG
18390,1971,1.0,0.254,0.322,MDG
18391,1972,0.0,0.191,0.242,MDG
18392,1973,0.0,0.148,0.257,MDG
18393,1974,0.0,0.148,0.257,MDG
18394,1975,1.0,0.151,0.244,MDG
18395,1976,1.0,0.201,0.243,MDG
18396,1977,1.0,0.2,0.237,MDG
18397,1978,1.0,0.199,0.237,MDG
18398,1979,1.0,0.199,0.237,MDG
18399,1980,1.0,0.198,0.237,MDG
18400,1981,1.0,0.2,0.249,MDG
18401,1982,1.0,0.2,0.249,MDG
18402,1983,1.0,0.197,0.248,MDG
18403,1984,1.0,0.196,0.248,MDG
18404,1985,1.0,0.2,0.248,MDG
18405,1986,1.0,0.2,0.256,MDG
18406,1987,1.0,0.205,0.258,MDG
18407,1988,1.0,0.213,0.258,MDG
18408,1989,1.0,0.219,0.258,MDG
18409,1990,1.0,0.234,0.279,MDG
18410,1991,1.0,0.249,0.383,MDG
18411,1992,1.0,0.285,0.347,MDG
18412,1993,1.0,0.442,0.456,MDG
18413,1994,2.0,0.557,0.602,MDG
18414,1995,2.0,0.557,0.562,MDG
18415,1996,2.0,0.549,0.561,MDG
18416,1997,2.0,0.508,0.441,MDG
18417,1998,2.0,0.509,0.427,MDG
18418,1999,2.0,0.508,0.427,MDG
18419,2000,2.0,0.503,0.44,MDG
18420,2001,1.0,0.498,0.452,MDG
18421,2002,1.0,0.427,0.459,MDG
18422,2003,1.0,0.488,0.438,MDG
18423,2004,1.0,0.488,0.445,MDG
18424,2005,1.0,0.488,0.45,MDG
18425,2006,1.0,0.48,0.45,MDG
18426,2007,1.0,0.488,0.453,MDG
18427,2008,1.0,0.497,0.454,MDG
18428,2009,1.0,0.276,0.216,MDG
18429,2010,0.0,0.226,0.193,MDG
18430,2011,0.0,0.226,0.264,MDG
18431,2012,0.0,0.226,0.263,MDG
18432,2013,1.0,0.252,0.319,MDG
18433,2014,1.0,0.449,0.385,MDG
18434,2015,1.0,0.469,0.43,MDG
18435,2016,1.0,0.474,0.43,MDG
18436,2017,1.0,0.473,0.44,MDG
18437,2018,1.0,0.492,0.468,MDG
18438,2019,1.0,0.494,0.425,MDG
18439,2020,2.0,0.501,0.417,MDG
18440,2021,1.0,0.494,0.415,MDG
18441,2022,1.0,0.497,0.415,MDG
18442,2023,1.0,0.479,0.4,MDG
18444,1990,1.0,0.424,0.629,MDA
18445,1991,1.0,0.461,0.649,MDA
18446,1992,1.0,0.498,0.686,MDA
18447,1993,2.0,0.504,0.688,MDA
18448,1994,2.0,0.57,0.671,MDA
18449,1995,2.0,0.587,0.65,MDA
18450,1996,2.0,0.586,0.65,MDA
18451,1997,2.0,0.59,0.65,MDA
18452,1998,2.0,0.582,0.71,MDA
18453,1999,2.0,0.583,0.75,MDA
18454,2000,2.0,0.575,0.73,MDA
18455,2001,2.0,0.505,0.623,MDA
18456,2002,1.0,0.499,0.703,MDA
18457,2003,1.0,0.499,0.703,MDA
18458,2004,2.0,0.503,0.703,MDA
18459,2005,1.0,0.444,0.704,MDA
18460,2006,1.0,0.433,0.724,MDA
18461,2007,1.0,0.431,0.725,MDA
18462,2008,1.0,0.431,0.726,MDA
18463,2009,1.0,0.451,0.733,MDA
18464,2010,2.0,0.6,0.841,MDA
18465,2011,2.0,0.668,0.84,MDA
18466,2012,2.0,0.659,0.842,MDA
18467,2013,2.0,0.626,0.838,MDA
18468,2014,2.0,0.617,0.831,MDA
18469,2015,2.0,0.566,0.828,MDA
18470,2016,2.0,0.525,0.795,MDA
18471,2017,2.0,0.505,0.747,MDA
18472,2018,2.0,0.504,0.741,MDA
18473,2019,2.0,0.58,0.731,MDA
18474,2020,2.0,0.651,0.797,MDA
18475,2021,2.0,0.755,0.824,MDA
18476,2022,2.0,0.763,0.86,MDA
18477,2023,2.0,0.709,0.863,MDA
18529,1950,0.0,0.057,0.214,NAM
18530,1951,0.0,0.058,0.214,NAM
18531,1952,0.0,0.058,0.214,NAM
18532,1953,0.0,0.058,0.214,NAM
18533,1954,0.0,0.058,0.214,NAM
18534,1955,0.0,0.058,0.214,NAM
18535,1956,0.0,0.058,0.214,NAM
18536,1957,0.0,0.058,0.214,NAM
18537,1958,0.0,0.058,0.214,NAM
18538,1959,0.0,0.058,0.214,NAM
18539,1960,0.0,0.063,0.214,NAM
18540,1961,0.0,0.062,0.216,NAM
18541,1962,0.0,0.061,0.216,NAM
18542,1963,0.0,0.061,0.216,NAM
18543,1964,0.0,0.061,0.215,NAM
18544,1965,0.0,0.062,0.215,NAM
18545,1966,0.0,0.067,0.214,NAM
18546,1967,0.0,0.067,0.214,NAM
18547,1968,0.0,0.067,0.214,NAM
18548,1969,0.0,0.067,0.214,NAM
18549,1970,0.0,0.064,0.214,NAM
18550,1971,0.0,0.062,0.216,NAM
18551,1972,0.0,0.062,0.216,NAM
18552,1973,0.0,0.062,0.218,NAM
18553,1974,0.0,0.063,0.218,NAM
18554,1975,0.0,0.064,0.215,NAM
18555,1976,0.0,0.068,0.215,NAM
18556,1977,0.0,0.069,0.222,NAM
18557,1978,0.0,0.069,0.226,NAM
18558,1979,0.0,0.07,,NAM
18559,1980,0.0,0.089,0.26,NAM
18560,1981,0.0,0.089,0.26,NAM
18561,1982,0.0,0.089,0.26,NAM
18562,1983,0.0,0.071,0.193,NAM
18563,1984,0.0,0.07,0.19,NAM
18564,1985,0.0,0.081,0.264,NAM
18565,1986,0.0,0.081,0.301,NAM
18566,1987,0.0,0.081,0.301,NAM
18567,1988,0.0,0.08,0.301,NAM
18568,1989,0.0,0.184,0.316,NAM
18569,1990,2.0,0.527,0.712,NAM
18570,1991,2.0,0.592,0.815,NAM
18571,1992,2.0,0.592,0.815,NAM
18572,1993,2.0,0.592,0.815,NAM
18573,1994,2.0,0.592,0.815,NAM
18574,1995,2.0,0.67,0.814,NAM
18575,1996,2.0,0.67,0.814,NAM
18576,1997,2.0,0.67,0.814,NAM
18577,1998,2.0,0.67,0.814,NAM
18578,1999,2.0,0.669,0.812,NAM
18579,2000,2.0,0.653,0.815,NAM
18580,2001,2.0,0.649,0.818,NAM
18581,2002,2.0,0.649,0.811,NAM
18582,2003,2.0,0.645,0.818,NAM
18583,2004,2.0,0.652,0.812,NAM
18584,2005,2.0,0.663,0.819,NAM
18585,2006,2.0,0.661,0.816,NAM
18586,2007,2.0,0.656,0.816,NAM
18587,2008,2.0,0.661,0.816,NAM
18588,2009,2.0,0.654,0.817,NAM
18589,2010,2.0,0.635,0.821,NAM
18590,2011,2.0,0.647,0.821,NAM
18591,2012,2.0,0.647,0.821,NAM
18592,2013,2.0,0.647,0.82,NAM
18593,2014,2.0,0.659,0.82,NAM
18594,2015,2.0,0.705,0.818,NAM
18595,2016,2.0,0.712,0.818,NAM
18596,2017,2.0,0.709,0.801,NAM
18597,2018,2.0,0.683,0.819,NAM
18598,2019,2.0,0.648,0.78,NAM
18599,2020,2.0,0.634,0.806,NAM
18600,2021,2.0,0.624,0.797,NAM
18601,2022,2.0,0.63,0.784,NAM
18602,2023,2.0,0.627,0.789,NAM
18606,1967,0.0,0.052,0.276,PSE
18607,1968,0.0,0.049,0.274,PSE
18608,1969,0.0,0.049,0.274,PSE
18609,1970,0.0,0.084,0.284,PSE
18610,1971,0.0,0.084,0.284,PSE
18611,1972,0.0,0.084,0.284,PSE
18612,1973,0.0,0.086,0.284,PSE
18613,1974,0.0,0.086,0.284,PSE
18614,1975,0.0,0.086,0.284,PSE
18615,1976,0.0,0.086,0.284,PSE
18616,1977,0.0,0.086,0.284,PSE
18617,1978,0.0,0.086,0.284,PSE
18618,1979,0.0,0.086,0.284,PSE
18619,1980,0.0,0.086,0.28,PSE
18620,1981,0.0,0.089,0.28,PSE
18621,1982,0.0,0.089,0.28,PSE
18622,1983,0.0,0.089,0.28,PSE
18623,1984,0.0,0.087,0.28,PSE
18624,1985,0.0,0.087,0.28,PSE
18625,1986,0.0,0.087,0.28,PSE
18626,1987,0.0,0.082,0.277,PSE
18627,1988,0.0,0.082,0.277,PSE
